customer_id,ltv,churn_probability,customer_segment,retention_priority_score,retention_priority,recommended_action
7176-WIONM,598.2,0.0,Low Priority,2.8,Low,Standard customer engagement
5424-RLQLC,596.5,0.0,Low Priority,2.79,Low,Standard customer engagement
3834-XUIFC,596.4,0.0,Low Priority,2.79,Low,Standard customer engagement
3488-PGMQJ,596.0,0.0,Low Priority,2.79,Low,Standard customer engagement
5174-RNGBH,596.25,0.0,Low Priority,2.79,Low,Standard customer engagement
3235-ETOOB,596.0,0.0,Low Priority,2.79,Low,Standard customer engagement
5405-ZMYXQ,596.8,0.0,Low Priority,2.79,Low,Standard customer engagement
0219-QAERP,594.0,0.0,Low Priority,2.78,Low,Standard customer engagement
2205-YMZZJ,593.6,0.0,Low Priority,2.78,Low,Standard customer engagement
6789-HJBWG,592.8,0.0,Low Priority,2.77,Low,Standard customer engagement
4480-QQRHC,592.4,0.0,Low Priority,2.77,Low,Standard customer engagement
2450-ZKEED,591.8,0.0,Low Priority,2.77,Low,Standard customer engagement
3896-ZVNET,592.8,0.0,Low Priority,2.77,Low,Standard customer engagement
9530-EHPOH,591.25,0.0,Low Priority,2.77,Low,Standard customer engagement
8972-HJWNV,591.85,0.0,Low Priority,2.77,Low,Standard customer engagement
2817-NTQDO,592.15,0.0,Low Priority,2.77,Low,Standard customer engagement
0002-ORFBO,590.4,0.0,Low Priority,2.76,Low,Standard customer engagement
2123-AGEEN,590.4499999999999,0.0,Low Priority,2.76,Low,Standard customer engagement
1270-XKUCC,591.0,0.0,Low Priority,2.76,Low,Standard customer engagement
2446-BEGGB,589.5,0.0,Low Priority,2.76,Low,Standard customer engagement
8205-MQUGY,590.4000000000001,0.0,Low Priority,2.76,Low,Standard customer engagement
8573-JGCZW,334.04999999999995,0.02,Low Priority,2.76,Low,Standard customer engagement
2506-CLAKW,588.9000000000001,0.0,Low Priority,2.76,Low,Standard customer engagement
7026-YMSBE,591.0,0.0,Low Priority,2.76,Low,Standard customer engagement
1577-HKTFG,589.5,0.0,Low Priority,2.76,Low,Standard customer engagement
5789-LDFXO,590.4000000000001,0.0,Low Priority,2.76,Low,Standard customer engagement
1872-EBWSC,590.1500000000001,0.0,Low Priority,2.76,Low,Standard customer engagement
1982-FEBTD,588.8000000000001,0.0,Low Priority,2.75,Low,Standard customer engagement
8791-GFXLZ,588.5999999999999,0.0,Low Priority,2.75,Low,Standard customer engagement
4765-OXPPD,585.0,0.0,Low Priority,2.74,Low,Standard customer engagement
1952-DVVSW,201.0,0.03,Low Priority,2.74,Low,Standard customer engagement
3307-TLCUD,584.8,0.0,Low Priority,2.74,Low,Standard customer engagement
1038-RQOST,391.4,0.015,Low Priority,2.73,Low,Standard customer engagement
4283-IVYCI,584.5500000000001,0.0,Low Priority,2.73,Low,Standard customer engagement
0839-QNXME,582.0,0.0,Low Priority,2.72,Low,Standard customer engagement
3640-JQGJG,582.4,0.0,Low Priority,2.72,Low,Standard customer engagement
3460-TJBWI,580.8,0.0,Low Priority,2.72,Low,Standard customer engagement
3635-JBPSG,582.0,0.0,Low Priority,2.72,Low,Standard customer engagement
9178-JHUVJ,578.4000000000001,0.0,Low Priority,2.71,Low,Standard customer engagement
4641-FROLU,579.0,0.0,Low Priority,2.71,Low,Standard customer engagement
4716-MRVEN,580.0,0.0,Low Priority,2.71,Low,Standard customer engagement
2808-CHTDM,577.3000000000001,0.0,Low Priority,2.7,Low,Standard customer engagement
4950-HKQTE,577.5,0.0,Low Priority,2.7,Low,Standard customer engagement
0536-BGFMZ,574.0,0.0,Low Priority,2.69,Low,Standard customer engagement
3319-DWOEP,574.5,0.0,Low Priority,2.69,Low,Standard customer engagement
1498-DQNRX,575.6500000000001,0.0,Low Priority,2.69,Low,Standard customer engagement
6823-SIDFQ,511.0,0.005,Low Priority,2.69,Low,Standard customer engagement
2829-HYVZP,574.2,0.0,Low Priority,2.69,Low,Standard customer engagement
8082-GHXOP,572.0,0.0,Low Priority,2.68,Low,Standard customer engagement
9648-BCHKM,443.7,0.01,Low Priority,2.68,Low,Standard customer engagement
4774-HHGGS,571.5,0.0,Low Priority,2.67,Low,Standard customer engagement
6510-UPNKS,570.4,0.0,Low Priority,2.67,Low,Standard customer engagement
4646-QZXTF,568.75,0.0,Low Priority,2.66,Low,Standard customer engagement
8735-NBLWT,183.6,0.03,Low Priority,2.66,Low,Standard customer engagement
5445-UTODQ,567.6999999999999,0.0,Low Priority,2.66,Low,Standard customer engagement
4080-OGPJL,569.2,0.0,Low Priority,2.66,Low,Standard customer engagement
3638-DIMPH,569.4,0.0,Low Priority,2.66,Low,Standard customer engagement
3845-JHAMY,568.0,0.0,Low Priority,2.66,Low,Standard customer engagement
9950-MTGYX,568.4,0.0,Low Priority,2.66,Low,Standard customer engagement
0463-ZSDNT,567.5,0.0,Low Priority,2.65,Low,Standard customer engagement
6101-IMRMM,567.0,0.0,Low Priority,2.65,Low,Standard customer engagement
7632-YUTXB,501.25,0.005,Low Priority,2.65,Low,Standard customer engagement
4203-QGNZA,567.0,0.0,Low Priority,2.65,Low,Standard customer engagement
7967-HYCDE,565.6,0.0,Low Priority,2.65,Low,Standard customer engagement
8595-SIZNC,563.2,0.0,Low Priority,2.63,Low,Standard customer engagement
0947-IDHRQ,562.1,0.0,Low Priority,2.63,Low,Standard customer engagement
1596-OQSPS,562.1,0.0,Low Priority,2.63,Low,Standard customer engagement
1627-AFWVJ,562.5999999999999,0.0,Low Priority,2.63,Low,Standard customer engagement
9025-AOMKI,561.3,0.0,Low Priority,2.63,Low,Standard customer engagement
9540-JYROE,560.8,0.0,Low Priority,2.62,Low,Standard customer engagement
9496-IVVRP,561.0,0.0,Low Priority,2.62,Low,Standard customer engagement
0269-XFESX,560.0500000000001,0.0,Low Priority,2.62,Low,Standard customer engagement
9796-BPKIW,559.6,0.0,Low Priority,2.62,Low,Standard customer engagement
2819-GWENI,557.1999999999999,0.0,Low Priority,2.61,Low,Standard customer engagement
8128-YVJRG,557.5500000000001,0.0,Low Priority,2.61,Low,Standard customer engagement
6437-UKHMV,557.9,0.0,Low Priority,2.61,Low,Standard customer engagement
3999-QGRJH,557.6,0.0,Low Priority,2.61,Low,Standard customer engagement
9392-XBGTD,556.2,0.0,Low Priority,2.6,Low,Standard customer engagement
6518-KZXCB,555.5,0.0,Low Priority,2.6,Low,Standard customer engagement
4883-KCPZJ,555.5,0.0,Low Priority,2.6,Low,Standard customer engagement
4324-BZCKL,555.5,0.0,Low Priority,2.6,Low,Standard customer engagement
8108-UXRQN,556.05,0.0,Low Priority,2.6,Low,Standard customer engagement
9796-MVYXX,555.8000000000001,0.0,Low Priority,2.6,Low,Standard customer engagement
2026-TGDHM,555.1,0.0,Low Priority,2.6,Low,Standard customer engagement
7638-QVMVY,553.0,0.0,Low Priority,2.59,Low,Standard customer engagement
3566-VVORZ,550.8,0.0,Low Priority,2.58,Low,Standard customer engagement
2346-CZYIL,549.45,0.0,Low Priority,2.57,Low,Standard customer engagement
3389-KTRXV,548.5500000000001,0.0,Low Priority,2.57,Low,Standard customer engagement
4059-IIEBK,549.85,0.0,Low Priority,2.57,Low,Standard customer engagement
2272-UOINI,549.5,0.0,Low Priority,2.57,Low,Standard customer engagement
1218-VKFPE,228.0,0.025,Low Priority,2.57,Low,Standard customer engagement
8735-DCXNF,549.5,0.0,Low Priority,2.57,Low,Standard customer engagement
7596-IIWYC,546.75,0.0,Low Priority,2.56,Low,Standard customer engagement
9092-GDZKO,546.7,0.0,Low Priority,2.56,Low,Standard customer engagement
6506-EYCNH,547.4,0.0,Low Priority,2.56,Low,Standard customer engagement
5214-CHIWJ,548.1,0.0,Low Priority,2.56,Low,Standard customer engagement
2672-HUYVI,546.5999999999999,0.0,Low Priority,2.56,Low,Standard customer engagement
2472-OVKUP,546.0,0.0,Low Priority,2.55,Low,Standard customer engagement
2957-LOLHO,544.8,0.0,Low Priority,2.55,Low,Standard customer engagement
7966-YOTQW,545.0,0.0,Low Priority,2.55,Low,Standard customer engagement
5392-AKEMH,540.5999999999999,0.0,Low Priority,2.53,Low,Standard customer engagement
8780-IXSTS,540.5999999999999,0.0,Low Priority,2.53,Low,Standard customer engagement
7337-CINUD,156.0,0.03,Low Priority,2.53,Low,Standard customer engagement
5849-ASHZJ,541.35,0.0,Low Priority,2.53,Low,Standard customer engagement
1600-DILPE,540.0,0.0,Low Priority,2.53,Low,Standard customer engagement
9548-LERKT,474.0,0.005,Low Priority,2.52,Low,Standard customer engagement
3462-BJQQA,538.5,0.0,Low Priority,2.52,Low,Standard customer engagement
0003-MKNFE,539.1,0.0,Low Priority,2.52,Low,Standard customer engagement
9534-NSXEM,536.9,0.0,Low Priority,2.51,Low,Standard customer engagement
0345-HKJVM,535.8,0.0,Low Priority,2.51,Low,Standard customer engagement
9030-QGZNL,166.8,0.0288,Low Priority,2.51,Low,Standard customer engagement
8035-PWSEV,535.5,0.0,Low Priority,2.51,Low,Standard customer engagement
4609-KNNWG,537.3,0.0,Low Priority,2.51,Low,Standard customer engagement
2990-HWIML,537.0,0.0,Low Priority,2.51,Low,Standard customer engagement
4847-TAJYI,536.0999999999999,0.0,Low Priority,2.51,Low,Standard customer engagement
5171-EPLKN,535.95,0.0,Low Priority,2.51,Low,Standard customer engagement
5778-BVOFB,535.5,0.0,Low Priority,2.51,Low,Standard customer engagement
1907-YLNYW,533.6,0.0,Low Priority,2.5,Low,Standard customer engagement
0164-XAIRP,469.2000000000001,0.005,Low Priority,2.5,Low,Standard customer engagement
3945-GFWQL,534.5999999999999,0.0,Low Priority,2.5,Low,Standard customer engagement
2595-KIWPV,531.9,0.0,Low Priority,2.49,Low,Standard customer engagement
4359-INNWN,340.85,0.015,Low Priority,2.49,Low,Standard customer engagement
3721-WKIIL,529.2,0.0,Low Priority,2.48,Low,Standard customer engagement
2373-NTKOD,530.0,0.0,Low Priority,2.48,Low,Standard customer engagement
4431-EDMIQ,529.9,0.0,Low Priority,2.48,Low,Standard customer engagement
0840-DFEZH,527.4499999999999,0.0,Low Priority,2.47,Low,Standard customer engagement
7797-EJMDP,528.4,0.0,Low Priority,2.47,Low,Standard customer engagement
0142-GVYSN,527.8000000000001,0.0,Low Priority,2.47,Low,Standard customer engagement
7321-ZNSLA,527.15,0.0,Low Priority,2.47,Low,Standard customer engagement
7552-KEYGT,527.85,0.0,Low Priority,2.47,Low,Standard customer engagement
2604-XVDAM,525.5999999999999,0.0,Low Priority,2.46,Low,Standard customer engagement
8325-QRPZR,526.0500000000001,0.0,Low Priority,2.46,Low,Standard customer engagement
6734-GMPVK,526.5,0.0,Low Priority,2.46,Low,Standard customer engagement
5154-VEKBL,526.5,0.0,Low Priority,2.46,Low,Standard customer engagement
9191-MYQKX,526.0500000000001,0.0,Low Priority,2.46,Low,Standard customer engagement
5260-UMPWX,526.5,0.0,Low Priority,2.46,Low,Standard customer engagement
7956-XQWGU,523.8,0.0,Low Priority,2.45,Low,Standard customer engagement
3452-FLHYD,523.75,0.0,Low Priority,2.45,Low,Standard customer engagement
0098-BOWSO,523.8,0.0,Low Priority,2.45,Low,Standard customer engagement
6711-FLDFB,524.3000000000001,0.0,Low Priority,2.45,Low,Standard customer engagement
1271-SJBGZ,523.8,0.0,Low Priority,2.45,Low,Standard customer engagement
8792-AOROI,524.0,0.0,Low Priority,2.45,Low,Standard customer engagement
5568-DMXZS,523.6,0.0,Low Priority,2.45,Low,Standard customer engagement
6100-FJZDG,521.3000000000001,0.0,Low Priority,2.44,Low,Standard customer engagement
0927-LCSMG,522.5500000000001,0.0,Low Priority,2.44,Low,Standard customer engagement
4013-UBXWQ,522.5500000000001,0.0,Low Priority,2.44,Low,Standard customer engagement
2369-UAPKZ,520.5,0.0,Low Priority,2.44,Low,Standard customer engagement
4343-EJVQB,520.4499999999999,0.0,Low Priority,2.43,Low,Standard customer engagement
3486-KHMLI,518.6999999999999,0.0,Low Priority,2.43,Low,Standard customer engagement
3458-IDMFK,518.75,0.0,Low Priority,2.43,Low,Standard customer engagement
1760-CAZHT,520.0,0.0,Low Priority,2.43,Low,Standard customer engagement
3070-DVEYC,516.25,0.0,Low Priority,2.42,Low,Standard customer engagement
9046-JBFWA,517.05,0.0,Low Priority,2.42,Low,Standard customer engagement
0122-OAHPZ,516.9499999999999,0.0,Low Priority,2.42,Low,Standard customer engagement
2709-UQGNP,516.5,0.0,Low Priority,2.42,Low,Standard customer engagement
7996-BPXHY,325.0,0.015,Low Priority,2.42,Low,Standard customer engagement
1998-VHJHK,517.05,0.0,Low Priority,2.42,Low,Standard customer engagement
7407-SUJIZ,515.0,0.0,Low Priority,2.41,Low,Standard customer engagement
4795-UXVCJ,514.8000000000001,0.0,Low Priority,2.41,Low,Standard customer engagement
1196-AMORA,515.1999999999999,0.0,Low Priority,2.41,Low,Standard customer engagement
3629-WEAAM,512.8,0.0,Low Priority,2.4,Low,Standard customer engagement
8229-MYEJZ,512.0,0.0,Low Priority,2.4,Low,Standard customer engagement
3138-BKYAV,512.0999999999999,0.0,Low Priority,2.4,Low,Standard customer engagement
1963-VAUKV,20.4,0.0384,Low Priority,2.4,Low,Standard customer engagement
7764-BDPEE,62.55,0.035,Low Priority,2.39,Low,Standard customer engagement
7850-THJMU,510.9,0.0,Low Priority,2.39,Low,Standard customer engagement
4369-HTUIF,510.9,0.0,Low Priority,2.39,Low,Standard customer engagement
6286-ZHAOK,511.0,0.0,Low Priority,2.39,Low,Standard customer engagement
2379-ENZGV,509.1,0.0,Low Priority,2.38,Low,Standard customer engagement
0042-JVWOJ,509.6,0.0,Low Priority,2.38,Low,Standard customer engagement
8067-NIOYM,506.4,0.0,Low Priority,2.37,Low,Standard customer engagement
0196-VULGZ,506.1,0.0,Low Priority,2.37,Low,Standard customer engagement
9621-OUPYD,505.0,0.0,Low Priority,2.36,Low,Standard customer engagement
5868-YWPDW,505.2000000000001,0.0,Low Priority,2.36,Low,Standard customer engagement
0356-ERHVT,504.9,0.0,Low Priority,2.36,Low,Standard customer engagement
0835-DUUIQ,505.2000000000001,0.0,Low Priority,2.36,Low,Standard customer engagement
2120-SMPEX,503.75,0.0,Low Priority,2.36,Low,Standard customer engagement
7267-FRMJW,502.50000000000006,0.0,Low Priority,2.35,Low,Standard customer engagement
8417-FMLZI,501.3,0.0,Low Priority,2.35,Low,Standard customer engagement
0357-NVCRI,501.25,0.0,Low Priority,2.35,Low,Standard customer engagement
9681-OXGVC,502.5,0.0,Low Priority,2.35,Low,Standard customer engagement
3523-BRGUW,501.8,0.0,Low Priority,2.35,Low,Standard customer engagement
1439-LCGVL,499.2,0.0,Low Priority,2.34,Low,Standard customer engagement
1410-RSCMR,499.44999999999993,0.0,Low Priority,2.34,Low,Standard customer engagement
1395-WSWXR,498.0,0.0,Low Priority,2.33,Low,Standard customer engagement
6479-OAUSD,497.5,0.0,Low Priority,2.33,Low,Standard customer engagement
6344-SFJVH,498.0,0.0,Low Priority,2.33,Low,Standard customer engagement
1685-VAYJF,497.2000000000001,0.0,Low Priority,2.33,Low,Standard customer engagement
5859-HZYLF,497.9,0.0,Low Priority,2.33,Low,Standard customer engagement
6061-PQHMK,497.5,0.0,Low Priority,2.33,Low,Standard customer engagement
1069-QJOEE,497.5,0.0,Low Priority,2.33,Low,Standard customer engagement
3727-RJMEO,497.1,0.0,Low Priority,2.33,Low,Standard customer engagement
1750-CSKKM,498.15,0.0,Low Priority,2.33,Low,Standard customer engagement
9210-IAHGH,495.25,0.0,Low Priority,2.32,Low,Standard customer engagement
4236-XPXAV,495.75,0.0,Low Priority,2.32,Low,Standard customer engagement
8865-TNMNX,495.5,0.0,Low Priority,2.32,Low,Standard customer engagement
9873-MNDKV,491.15,0.0,Low Priority,2.3,Low,Standard customer engagement
5931-FLJJF,490.69999999999993,0.0,Low Priority,2.3,Low,Standard customer engagement
7244-KXYZN,490.8,0.0,Low Priority,2.3,Low,Standard customer engagement
5707-ORNDZ,490.95,0.0,Low Priority,2.3,Low,Standard customer engagement
3799-ISUZQ,489.65,0.0,Low Priority,2.29,Low,Standard customer engagement
3594-BDSOA,489.6,0.0,Low Priority,2.29,Low,Standard customer engagement
7319-ZNRTR,490.00000000000006,0.0,Low Priority,2.29,Low,Standard customer engagement
5605-IYGFG,488.94999999999993,0.0,Low Priority,2.29,Low,Standard customer engagement
5590-YRFJT,489.0,0.0,Low Priority,2.29,Low,Standard customer engagement
4464-JCOLN,39.7,0.035,Low Priority,2.29,Low,Standard customer engagement
3701-SFMUH,487.9,0.0,Low Priority,2.28,Low,Standard customer engagement
0516-QREYC,487.2000000000001,0.0,Low Priority,2.28,Low,Standard customer engagement
9489-UTFKA,487.2,0.0,Low Priority,2.28,Low,Standard customer engagement
3129-AAQOU,486.4,0.0,Low Priority,2.28,Low,Standard customer engagement
0428-AXXLJ,487.5,0.0,Low Priority,2.28,Low,Standard customer engagement
4291-SHSBH,486.85,0.0,Low Priority,2.28,Low,Standard customer engagement
5027-QPKTE,485.44999999999993,0.0,Low Priority,2.27,Low,Standard customer engagement
5044-LRQAQ,484.4,0.0,Low Priority,2.27,Low,Standard customer engagement
7369-TRPFD,357.2,0.01,Low Priority,2.27,Low,Standard customer engagement
1834-WULEG,486.0,0.0,Low Priority,2.27,Low,Standard customer engagement
4566-QVRRW,484.55,0.0,Low Priority,2.27,Low,Standard customer engagement
9957-YODKZ,484.8,0.0,Low Priority,2.27,Low,Standard customer engagement
4566-NECEV,482.75,0.0,Low Priority,2.26,Low,Standard customer engagement
5474-LAMUQ,482.4,0.0,Low Priority,2.26,Low,Standard customer engagement
1010-DIAUQ,482.5,0.0,Low Priority,2.26,Low,Standard customer engagement
8993-IZEUX,484.05000000000007,0.0,Low Priority,2.26,Low,Standard customer engagement
2575-GFSOE,483.0,0.0,Low Priority,2.26,Low,Standard customer engagement
4636-QRJKY,483.0,0.0,Low Priority,2.26,Low,Standard customer engagement
3778-FOAQW,483.6,0.0,Low Priority,2.26,Low,Standard customer engagement
7548-SEPYI,481.25,0.0,Low Priority,2.25,Low,Standard customer engagement
6923-AQONU,480.7,0.0,Low Priority,2.25,Low,Standard customer engagement
9152-AMKAK,481.5,0.0,Low Priority,2.25,Low,Standard customer engagement
1849-RJYIG,480.0,0.0,Low Priority,2.25,Low,Standard customer engagement
9862-KJTYK,481.65,0.0,Low Priority,2.25,Low,Standard customer engagement
0306-JAELE,480.5,0.0,Low Priority,2.25,Low,Standard customer engagement
6229-LSCKB,478.2000000000001,0.0,Low Priority,2.24,Low,Standard customer engagement
0487-VVUVK,478.75,0.0,Low Priority,2.24,Low,Standard customer engagement
8194-PEEBY,477.6,0.0,Low Priority,2.23,Low,Standard customer engagement
9467-ROOLM,476.25,0.0,Low Priority,2.23,Low,Standard customer engagement
6419-ZTTLE,477.25,0.0,Low Priority,2.23,Low,Standard customer engagement
7318-EIVKO,474.0,0.0,Low Priority,2.22,Low,Standard customer engagement
3387-VATUS,474.25,0.0,Low Priority,2.22,Low,Standard customer engagement
6400-BWQKW,474.3,0.0,Low Priority,2.22,Low,Standard customer engagement
8173-RXAYP,472.8,0.0,Low Priority,2.21,Low,Standard customer engagement
1356-MKYSK,471.9,0.0,Low Priority,2.21,Low,Standard customer engagement
1089-XZWHH,472.8,0.0,Low Priority,2.21,Low,Standard customer engagement
2995-YWTCD,473.1,0.0,Low Priority,2.21,Low,Standard customer engagement
4192-GORJT,472.25,0.0,Low Priority,2.21,Low,Standard customer engagement
7909-FIOIY,472.15,0.0,Low Priority,2.21,Low,Standard customer engagement
1682-VCOIO,470.35,0.0,Low Priority,2.2,Low,Standard customer engagement
9546-KDTRB,469.3,0.0,Low Priority,2.2,Low,Standard customer engagement
5380-AFSSK,469.5,0.0,Low Priority,2.2,Low,Standard customer engagement
3070-FNFZQ,469.2,0.0,Low Priority,2.2,Low,Standard customer engagement
2680-XKKNJ,465.6,0.0,Low Priority,2.18,Low,Standard customer engagement
8204-TIFGJ,466.9,0.0,Low Priority,2.18,Low,Standard customer engagement
7137-NAXML,463.45,0.0,Low Priority,2.17,Low,Standard customer engagement
