customer_id,ltv,ltv_segment,churn_risk,customer_segment
5847-MXBEO,446.6,Low Value,Low Risk,Low Priority
4505-EXZHB,446.4,Low Value,Low Risk,Low Priority
8481-YYXWG,446.75,Low Value,Low Risk,Low Priority
6072-NUQCB,445.5,Low Value,Low Risk,Low Priority
7758-XKCBS,445.5,Low Value,Low Risk,Low Priority
0308-IVGOK,444.4,Low Value,Low Risk,Low Priority
9347-AERRL,443.9,Low Value,Low Risk,Low Priority
5842-POCOP,444.5,Low Value,Low Risk,Low Priority
2749-CTKAJ,443.3,Low Value,Low Risk,Low Priority
4018-KJYUY,443.3,Low Value,Low Risk,Low Priority
0423-UDIJQ,442.8,Low Value,Low Risk,Low Priority
5309-TAIKL,439.6,Low Value,Low Risk,Low Priority
2682-KEVRP,441.1,Low Value,Low Risk,Low Priority
9867-NNXLC,441.1,Low Value,Low Risk,Low Priority
5590-ZSKRV,437.2,Low Value,Low Risk,Low Priority
7240-ETPTR,438.75,Low Value,Low Risk,Low Priority
7102-JJVTX,437.4,Low Value,Low Risk,Low Priority
8908-SLFCJ,437.85,Low Value,Low Risk,Low Priority
4632-PAOYU,438.9,Low Value,Low Risk,Low Priority
4280-DLSHD,438.0,Low Value,Low Risk,Low Priority
5515-RUGKN,438.0,Low Value,Low Risk,Low Priority
0277-BKSQP,435.2,Low Value,Low Risk,Low Priority
5372-FBKBN,435.75,Low Value,Low Risk,Low Priority
8069-YQQAJ,435.4,Low Value,Low Risk,Low Priority
6029-CSMJE,436.05,Low Value,Low Risk,Low Priority
0307-BCOPK,304.8,Low Value,Low Risk,Low Priority
8022-BECSI,431.2000000000001,Low Value,Low Risk,Low Priority
4439-JMPMT,428.75,Low Value,Low Risk,Low Priority
1866-ZSLJM,430.5,Low Value,Low Risk,Low Priority
8746-BFOAJ,430.5,Low Value,Low Risk,Low Priority
0567-GGCAC,429.8,Low Value,Low Risk,Low Priority
7527-QNRUS,427.55,Low Value,Low Risk,Low Priority
6432-TWQLB,427.0,Low Value,Low Risk,Low Priority
9229-RQABD,427.5,Low Value,Low Risk,Low Priority
1930-BZLHI,427.35,Low Value,Low Risk,Low Priority
2952-QAYZF,426.5,Low Value,Low Risk,Low Priority
4987-GQWPO,426.7000000000001,Low Value,Low Risk,Low Priority
2135-DQWAQ,426.5,Low Value,Low Risk,Low Priority
4395-PZMSN,427.75,Low Value,Low Risk,Low Priority
4548-SDBKE,426.0,Low Value,Low Risk,Low Priority
0953-LGOVU,426.0,Low Value,Low Risk,Low Priority
6060-DRTNL,424.25,Low Value,Low Risk,Low Priority
9620-ENEJV,423.3,Low Value,Low Risk,Low Priority
9617-UDPEU,423.5,Low Value,Low Risk,Low Priority
8242-SOQUO,423.5,Low Value,Low Risk,Low Priority
1140-UKVZG,421.6,Low Value,Low Risk,Low Priority
1431-CYWMH,419.1,Low Value,Low Risk,Low Priority
7326-RIGQZ,418.8,Low Value,Low Risk,Low Priority
7047-YXDMZ,420.0,Low Value,Low Risk,Low Priority
5685-IIXLY,418.0,Low Value,Low Risk,Low Priority
6015-VVHHE,415.75,Low Value,Low Risk,Low Priority
8779-YIQQA,415.8,Low Value,Low Risk,Low Priority
6435-SRWBJ,413.75,Low Value,Low Risk,Low Priority
3453-RTHJQ,414.6,Low Value,Low Risk,Low Priority
2079-FBMZK,415.5,Low Value,Low Risk,Low Priority
2892-GESUL,348.3,Low Value,Low Risk,Low Priority
7977-HXJKU,411.6,Low Value,Low Risk,Low Priority
0274-JKUJR,411.95,Low Value,Low Risk,Low Priority
4703-MQYKT,411.6,Low Value,Low Risk,Low Priority
4092-OFQZS,413.0,Low Value,Low Risk,Low Priority
7812-FZHPE,409.7000000000001,Low Value,Low Risk,Low Priority
6339-DKLMK,411.45,Low Value,Low Risk,Low Priority
4177-JPDFU,408.0,Low Value,Low Risk,Low Priority
7743-EXURX,408.4,Low Value,Low Risk,Low Priority
7511-YMXVQ,408.6,Low Value,Low Risk,Low Priority
0519-DRGTI,407.0,Low Value,Low Risk,Low Priority
7813-TKCVO,407.0,Low Value,Low Risk,Low Priority
8111-BKVDS,407.0,Low Value,Low Risk,Low Priority
0702-PGIBZ,406.8,Low Value,Low Risk,Low Priority
6410-LEFEN,406.35,Low Value,Low Risk,Low Priority
7649-PHJVR,214.5,Low Value,Low Risk,Low Priority
4143-OOBWZ,406.5,Low Value,Low Risk,Low Priority
0880-TKATG,404.6,Low Value,Low Risk,Low Priority
8718-PTMEZ,403.65,Low Value,Low Risk,Low Priority
4198-VFOEA,403.2000000000001,Low Value,Low Risk,Low Priority
9095-HFAFX,405.0,Low Value,Low Risk,Low Priority
4795-KTRTH,405.0,Low Value,Low Risk,Low Priority
4132-KALRO,403.4,Low Value,Low Risk,Low Priority
6786-OBWQR,404.25,Low Value,Low Risk,Low Priority
3030-YZADT,404.55,Low Value,Low Risk,Low Priority
7563-BIUPC,403.0,Low Value,Low Risk,Low Priority
6458-CYIDZ,403.5,Low Value,Low Risk,Low Priority
6549-NNDYT,401.05,Low Value,Low Risk,Low Priority
2656-TABEH,400.8,Low Value,Low Risk,Low Priority
1223-UNPKS,401.0,Low Value,Low Risk,Low Priority
6918-UMQCG,401.0,Low Value,Low Risk,Low Priority
2164-SOQXL,401.0,Low Value,Low Risk,Low Priority
6941-PMGEP,400.0,Low Value,Low Risk,Low Priority
4712-UYOOI,400.0,Low Value,Low Risk,Low Priority
0587-DMGBH,398.8,Low Value,Low Risk,Low Priority
3556-BVQGL,400.0,Low Value,Low Risk,Low Priority
7693-LCKZL,400.75,Low Value,Low Risk,Low Priority
0495-ZBNGW,399.5,Low Value,Low Risk,Low Priority
3589-PPVKW,399.6,Low Value,Low Risk,Low Priority
9696-RMYBA,400.5,Low Value,Low Risk,Low Priority
0305-SQECB,396.55,Low Value,Low Risk,Low Priority
8775-CEBBJ,397.8,Low Value,Low Risk,Low Priority
2316-ESMLS,397.8,Low Value,Low Risk,Low Priority
2265-CYWIV,398.4,Low Value,Low Risk,Low Priority
3345-PBBFH,396.4,Low Value,Low Risk,Low Priority
3865-ZFZIB,373.35,Low Value,Low Risk,Low Priority
6689-TCZHQ,394.75,Low Value,Low Risk,Low Priority
7610-TVOPG,395.25,Low Value,Low Risk,Low Priority
8314-HTWVE,138.95000000000002,Low Value,Low Risk,Low Priority
5780-INQIK,395.2,Low Value,Low Risk,Low Priority
1964-SVLEA,394.0,Low Value,Low Risk,Low Priority
7295-JOMMD,392.4,Low Value,Low Risk,Low Priority
1569-TTNYJ,393.75,Low Value,Low Risk,Low Priority
1494-EJZDW,201.5,Low Value,Low Risk,Low Priority
5148-HKFIR,394.0,Low Value,Low Risk,Low Priority
2466-FCCPT,394.0,Low Value,Low Risk,Low Priority
4718-DHSMV,393.8,Low Value,Low Risk,Low Priority
6108-OQZDQ,391.8,Low Value,Low Risk,Low Priority
0811-GSDTP,391.95,Low Value,Low Risk,Low Priority
5616-PRTNT,388.0,Low Value,Low Risk,Low Priority
2243-FNMMI,388.0,Low Value,Low Risk,Low Priority
1635-HDGFT,389.5,Low Value,Low Risk,Low Priority
3318-ISQFQ,390.0,Low Value,Low Risk,Low Priority
4425-OWHWB,387.0,Low Value,Low Risk,Low Priority
4804-NCPET,383.8,Low Value,Low Risk,Low Priority
1178-PZGAB,384.75,Low Value,Low Risk,Low Priority
4320-QMLLA,383.95,Low Value,Low Risk,Low Priority
6131-IUNXN,383.8,Low Value,Low Risk,Low Priority
7950-XWOVN,381.7000000000001,Low Value,Low Risk,Low Priority
8098-LLAZX,381.8,Low Value,Low Risk,Low Priority
8999-EXMNO,382.85,Low Value,Low Risk,Low Priority
2788-CJQAQ,252.85,Low Value,Low Risk,Low Priority
9714-EDSUC,379.6,Low Value,Low Risk,Low Priority
6505-OZNPG,380.4,Low Value,Low Risk,Low Priority
7083-YNSKY,381.0,Low Value,Low Risk,Low Priority
3074-GQWYX,379.5,Low Value,Low Risk,Low Priority
9967-ATRFS,378.1,Low Value,Low Risk,Low Priority
2706-QZIHY,378.0,Low Value,Low Risk,Low Priority
6350-XFYGW,379.0,Low Value,Low Risk,Low Priority
9250-WYPLL,377.75,Low Value,Low Risk,Low Priority
8748-HFWBO,378.1,Low Value,Low Risk,Low Priority
8404-VLQFB,378.75,Low Value,Low Risk,Low Priority
6198-ZFIOJ,378.0,Low Value,Low Risk,Low Priority
9763-PDTKK,377.6,Low Value,Low Risk,Low Priority
6112-KTHFQ,250.9,Low Value,Low Risk,Low Priority
1442-BQPVU,378.95,Low Value,Low Risk,Low Priority
8007-YYPWD,375.75,Low Value,Low Risk,Low Priority
1374-DMZUI,377.2,Low Value,Low Risk,Low Priority
6135-OZQVA,375.55,Low Value,Low Risk,Low Priority
1561-BWHIN,376.2,Low Value,Low Risk,Low Priority
0867-LDTTC,375.75,Low Value,Low Risk,Low Priority
5399-ZIMKF,373.25,Low Value,Low Risk,Low Priority
6746-WAUWT,374.3,Low Value,Low Risk,Low Priority
5956-VKDTT,371.75,Low Value,Low Risk,Low Priority
9578-FOMUK,372.0,Low Value,Low Risk,Low Priority
6892-EZDTG,366.6,Low Value,Low Risk,Low Priority
9026-LHEVG,366.75,Low Value,Low Risk,Low Priority
1763-KUAAW,366.3,Low Value,Low Risk,Low Priority
4054-CUMIA,364.5,Low Value,Low Risk,Low Priority
0856-NAOES,365.4,Low Value,Low Risk,Low Priority
0836-SEYLU,365.85,Low Value,Low Risk,Low Priority
0516-VRYBW,362.7,Low Value,Low Risk,Low Priority
4439-YRNVD,362.5,Low Value,Low Risk,Low Priority
1767-TGTKO,363.6,Low Value,Low Risk,Low Priority
4776-XSKYQ,363.0,Low Value,Low Risk,Low Priority
2219-MVUSO,361.2,Low Value,Low Risk,Low Priority
8499-BRXTD,361.8,Low Value,Low Risk,Low Priority
0859-YGKFW,360.9,Low Value,Low Risk,Low Priority
4228-ZGYUW,360.2,Low Value,Low Risk,Low Priority
2333-KWEWW,360.9,Low Value,Low Risk,Low Priority
7542-CYDDM,360.9,Low Value,Low Risk,Low Priority
1328-EUZHC,361.8,Low Value,Low Risk,Low Priority
5816-SCGFC,359.1,Low Value,Low Risk,Low Priority
9565-DJPIB,358.4,Low Value,Low Risk,Low Priority
8246-SHFGA,358.70000000000005,Low Value,Low Risk,Low Priority
6218-KNUBD,356.70000000000005,Low Value,Low Risk,Low Priority
2207-OBZNX,357.0,Low Value,Low Risk,Low Priority
4307-KWMXE,357.5,Low Value,Low Risk,Low Priority
9146-JRIOX,357.7,Low Value,Low Risk,Low Priority
4608-LCIMN,357.2,Low Value,Low Risk,Low Priority
3420-ZDBMA,357.25,Low Value,Low Risk,Low Priority
0895-UADGO,356.4,Low Value,Low Risk,Low Priority
4685-TFLLS,356.40000000000003,Low Value,Low Risk,Low Priority
1273-MTETI,355.4,Low Value,Low Risk,Low Priority
9780-FKVVF,354.9,Low Value,Low Risk,Low Priority
7228-OMTPN,353.8,Low Value,Low Risk,Low Priority
4951-UKAAQ,355.8,Low Value,Low Risk,Low Priority
7636-OWBPG,352.20000000000005,Low Value,Low Risk,Low Priority
9867-JCZSP,352.75,Low Value,Low Risk,Low Priority
1237-WIYYZ,351.90000000000003,Low Value,Low Risk,Low Priority
1057-FOGLZ,353.7,Low Value,Low Risk,Low Priority
8969-PRHFK,353.7,Low Value,Low Risk,Low Priority
3164-AALRN,350.0,Low Value,Low Risk,Low Priority
2815-CPTUL,351.25,Low Value,Low Risk,Low Priority
7677-SJJJK,159.2,Low Value,Low Risk,Low Priority
4933-IKULF,351.04999999999995,Low Value,Low Risk,Low Priority
6715-OFDBP,350.25,Low Value,Low Risk,Low Priority
8901-HJXTF,350.4,Low Value,Low Risk,Low Priority
0282-NVSJS,351.6,Low Value,Low Risk,Low Priority
4378-BZYFP,348.5,Low Value,Low Risk,Low Priority
7021-XSNYE,347.55,Low Value,Low Risk,Low Priority
8563-IIOXK,348.25,Low Value,Low Risk,Low Priority
9430-FRQOC,348.4,Low Value,Low Risk,Low Priority
2058-DCJBE,348.75,Low Value,Low Risk,Low Priority
4544-RXFMG,347.6,Low Value,Low Risk,Low Priority
8485-GJCDN,345.25,Low Value,Low Risk,Low Priority
6082-GLJIX,346.5,Low Value,Low Risk,Low Priority
2408-WITXK,347.0,Low Value,Low Risk,Low Priority
2799-ARNLO,346.75,Low Value,Low Risk,Low Priority
4881-JVQOD,345.5,Low Value,Low Risk,Low Priority
4403-BWPAY,347.2,Low Value,Low Risk,Low Priority
2761-XECQW,346.8,Low Value,Low Risk,Low Priority
4952-YSOGZ,343.8,Low Value,Low Risk,Low Priority
2038-OEQZH,344.2,Low Value,Low Risk,Low Priority
0018-NYROU,344.75,Low Value,Low Risk,Low Priority
1355-KUSBG,341.6,Low Value,Low Risk,Low Priority
2023-VQFDL,342.0,Low Value,Low Risk,Low Priority
0697-ZMSWS,342.6,Low Value,Low Risk,Low Priority
7488-MXJIV,342.6,Low Value,Low Risk,Low Priority
2387-KDZQY,341.70000000000005,Low Value,Low Risk,Low Priority
9847-HNVGP,339.15,Low Value,Low Risk,Low Priority
2100-BDNSN,339.75,Low Value,Low Risk,Low Priority
0219-YTZUE,339.2,Low Value,Low Risk,Low Priority
4958-GZWIY,340.90000000000003,Low Value,Low Risk,Low Priority
4250-FDVOU,337.5,Low Value,Low Risk,Low Priority
8884-MRNSU,338.29999999999995,Low Value,Low Risk,Low Priority
1565-RHDJD,336.2,Low Value,Low Risk,Low Priority
3824-RHKVR,334.9,Low Value,Low Risk,Low Priority
5876-HZVZM,335.4,Low Value,Low Risk,Low Priority
2676-OXPPQ,334.20000000000005,Low Value,Low Risk,Low Priority
7551-DACSP,331.79999999999995,Low Value,Low Risk,Low Priority
5696-EXCYS,330.65,Low Value,Low Risk,Low Priority
7609-NRNCA,332.35,Low Value,Low Risk,Low Priority
0314-TKOSI,330.9,Low Value,Low Risk,Low Priority
8714-CTZJW,331.4,Low Value,Low Risk,Low Priority
3525-DVKFN,329.79999999999995,Low Value,Low Risk,Low Priority
0787-LHDYT,329.6,Low Value,Low Risk,Low Priority
9766-HGEDE,328.95000000000005,Low Value,Low Risk,Low Priority
9332-GYWLO,329.1,Low Value,Low Risk,Low Priority
6599-SFQVE,330.0,Low Value,Low Risk,Low Priority
3058-WQDRE,326.95,Low Value,Low Risk,Low Priority
9761-XUJWD,328.0,Low Value,Low Risk,Low Priority
6696-YDAYZ,328.0,Low Value,Low Risk,Low Priority
1159-WFSGR,326.4,Low Value,Low Risk,Low Priority
4488-PSYCG,324.0,Low Value,Low Risk,Low Priority
4801-JZAZL,325.6,Low Value,Low Risk,Low Priority
2081-VEYEH,323.85,Low Value,Low Risk,Low Priority
5760-IFJOZ,323.85,Low Value,Low Risk,Low Priority
2612-RRIDN,324.0,Low Value,Low Risk,Low Priority
3266-FTKHB,325.54999999999995,Low Value,Low Risk,Low Priority
6648-INWPS,322.4,Low Value,Low Risk,Low Priority
2951-QOQTK,323.2,Low Value,Low Risk,Low Priority
4710-NKCAW,322.0,Low Value,Low Risk,Low Priority
7905-TVXTA,321.75,Low Value,Low Risk,Low Priority
3671-SHRSP,322.4,Low Value,Low Risk,Low Priority
5729-KLZAR,323.4,Low Value,Low Risk,Low Priority
3904-UKFRE,320.4,Low Value,Low Risk,Low Priority
3243-ZHOHY,321.6,Low Value,Low Risk,Low Priority
0999-QXNSA,320.25,Low Value,Low Risk,Low Priority
0793-TWELN,320.6,Low Value,Low Risk,Low Priority
4079-ULGFR,320.0,Low Value,Low Risk,Low Priority
0295-QVKPB,319.75,Low Value,Low Risk,Low Priority
2674-MIAHT,321.2,Low Value,Low Risk,Low Priority
4616-EWBNJ,321.6,Low Value,Low Risk,Low Priority
1251-STYSZ,321.0,Low Value,Low Risk,Low Priority
3372-CDXFJ,318.5,Low Value,Low Risk,Low Priority
9231-ZJYAM,315.4,Low Value,Low Risk,Low Priority
8332-OSJDW,316.79999999999995,Low Value,Low Risk,Low Priority
9227-UAQFT,316.0,Low Value,Low Risk,Low Priority
3855-ONCAR,315.6,Low Value,Low Risk,Low Priority
4210-QFJMF,316.6,Low Value,Low Risk,Low Priority
8573-CGOCC,316.0,Low Value,Low Risk,Low Priority
6496-SLWHQ,315.0,Low Value,Low Risk,Low Priority
3249-ZPQRG,313.8,Low Value,Low Risk,Low Priority
1919-RTPQD,313.25,Low Value,Low Risk,Low Priority
1699-TLDLZ,315.2,Low Value,Low Risk,Low Priority
6036-TTFYU,313.6,Low Value,Low Risk,Low Priority
2332-EFBJY,315.2,Low Value,Low Risk,Low Priority
5057-RKGLH,183.15,Low Value,Low Risk,Low Priority
8242-JSVBO,312.55,Low Value,Low Risk,Low Priority
7786-WBJYI,311.8,Low Value,Low Risk,Low Priority
5533-NHFRF,310.8,Low Value,Low Risk,Low Priority
4311-QTTAI,309.6,Low Value,Low Risk,Low Priority
2096-XOTMO,309.6,Low Value,Low Risk,Low Priority
9483-GCPWE,180.9,Low Value,Low Risk,Low Priority
8887-IPQNC,309.75,Low Value,Low Risk,Low Priority
7634-WSWDB,308.0,Low Value,Low Risk,Low Priority
1915-OAKWD,308.8,Low Value,Low Risk,Low Priority
7998-ZLXWN,306.75,Low Value,Low Risk,Low Priority
4452-QIIEB,307.3,Low Value,Low Risk,Low Priority
0422-OHQHQ,308.25,Low Value,Low Risk,Low Priority
5003-OKNNK,305.25,Low Value,Low Risk,Low Priority
5299-SJCZT,304.65,Low Value,Low Risk,Low Priority
7351-MHQVU,305.70000000000005,Low Value,Low Risk,Low Priority
3683-QKIUE,304.79999999999995,Low Value,Low Risk,Low Priority
8612-GXIDD,304.79999999999995,Low Value,Low Risk,Low Priority
7469-LKBCI,303.2,Low Value,Low Risk,Low Priority
5197-YPYBZ,303.0,Low Value,Low Risk,Low Priority
4749-OJKQU,302.6,Low Value,Low Risk,Low Priority
0221-WMXNQ,301.4,Low Value,Low Risk,Low Priority
0829-DDVLK,301.5,Low Value,Low Risk,Low Priority
1602-IJQQE,301.4,Low Value,Low Risk,Low Priority
8387-UGUSU,300.75,Low Value,Low Risk,Low Priority
8250-ZNGGW,299.5,Low Value,Low Risk,Low Priority
0347-UBKUZ,298.5,Low Value,Low Risk,Low Priority
5688-KZTSN,300.0,Low Value,Low Risk,Low Priority
0722-TROQR,299.6,Low Value,Low Risk,Low Priority
9817-APLHW,300.0,Low Value,Low Risk,Low Priority
7341-LXCAF,298.6,Low Value,Low Risk,Low Priority
3823-KYNQY,299.4,Low Value,Low Risk,Low Priority
9274-CNFMO,299.8,Low Value,Low Risk,Low Priority
2984-MIIZL,299.2,Low Value,Low Risk,Low Priority
9375-MHRRS,300.29999999999995,Low Value,Low Risk,Low Priority
1197-BVMVG,297.8,Low Value,Low Risk,Low Priority
8640-SDGKB,297.6,Low Value,Low Risk,Low Priority
6956-SMUCM,297.0,Low Value,Low Risk,Low Priority
3721-CNZHX,297.0,Low Value,Low Risk,Low Priority
0311-QYWSS,296.70000000000005,Low Value,Low Risk,Low Priority
5577-OTWWW,296.25,Low Value,Low Risk,Low Priority
5384-ZTTWP,297.0,Low Value,Low Risk,Low Priority
5143-EGQFK,296.5,Low Value,Low Risk,Low Priority
7938-OUHIO,296.1,Low Value,Low Risk,Low Priority
8138-EALND,296.25,Low Value,Low Risk,Low Priority
1213-NGCUN,297.9,Low Value,Low Risk,Low Priority
6040-CGACY,294.0,Low Value,Low Risk,Low Priority
1272-ILHFG,294.75,Low Value,Low Risk,Low Priority
4585-HETAI,295.0,Low Value,Low Risk,Low Priority
0621-JFHOL,296.0,Low Value,Low Risk,Low Priority
5016-ETTFF,295.0,Low Value,Low Risk,Low Priority
8124-NZVGJ,295.5,Low Value,Low Risk,Low Priority
4452-ROHMO,294.0,Low Value,Low Risk,Low Priority
3144-AUDBS,294.9,Low Value,Low Risk,Low Priority
5312-TSZVC,294.75,Low Value,Low Risk,Low Priority
9644-UMGQA,294.9,Low Value,Low Risk,Low Priority
4451-RWASJ,292.5,Low Value,Low Risk,Low Priority
7742-MYPGI,292.79999999999995,Low Value,Low Risk,Low Priority
0329-GTIAJ,293.70000000000005,Low Value,Low Risk,Low Priority
2266-FUBDZ,290.25,Low Value,Low Risk,Low Priority
2223-KAGMX,291.0,Low Value,Low Risk,Low Priority
8944-AILEF,291.75,Low Value,Low Risk,Low Priority
9239-ZBZZV,287.70000000000005,Low Value,Low Risk,Low Priority
8111-RKSPX,288.8,Low Value,Low Risk,Low Priority
3549-ZTMNH,288.0,Low Value,Low Risk,Low Priority
6698-OXETB,224.4,Low Value,Low Risk,Low Priority
3049-SOLAY,285.6,Low Value,Low Risk,Low Priority
7817-OMJNA,285.6,Low Value,Low Risk,Low Priority
1245-HARPS,285.6,Low Value,Low Risk,Low Priority
2984-AFWNC,286.20000000000005,Low Value,Low Risk,Low Priority
7398-SKNQZ,284.70000000000005,Low Value,Low Risk,Low Priority
5150-ITWWB,284.54999999999995,Low Value,Low Risk,Low Priority
3376-BMGFE,283.6,Low Value,Low Risk,Low Priority
9944-HKVVB,285.29999999999995,Low Value,Low Risk,Low Priority
5567-WSELE,283.79999999999995,Low Value,Low Risk,Low Priority
3496-LFSZU,282.0,Low Value,Low Risk,Low Priority
6508-NJYRO,282.0,Low Value,Low Risk,Low Priority
0644-OQMDK,282.6,Low Value,Low Risk,Low Priority
4763-PGDPO,281.6,Low Value,Low Risk,Low Priority
2187-LZGPL,280.7,Low Value,Low Risk,Low Priority
3113-IWHLC,279.0,Low Value,Low Risk,Low Priority
2568-BRGYX,280.8,Low Value,Low Risk,Low Priority
7044-YAACC,280.8,Low Value,Low Risk,Low Priority
2608-BHKFN,280.2,Low Value,Low Risk,Low Priority
4482-FTFFX,280.75,Low Value,Low Risk,Low Priority
4324-AHJKS,279.0,Low Value,Low Risk,Low Priority
9408-SSNVZ,280.6,Low Value,Low Risk,Low Priority
3190-FZATL,279.3,Low Value,Low Risk,Low Priority
8317-BVKSO,280.7,Low Value,Low Risk,Low Priority
8217-QYOHV,278.75,Low Value,Low Risk,Low Priority
3223-DWFIO,277.4,Low Value,Low Risk,Low Priority
8120-JDCAM,278.2,Low Value,Low Risk,Low Priority
0804-XBFBV,277.2,Low Value,Low Risk,Low Priority
6921-OZMFH,278.5,Low Value,Low Risk,Low Priority
3061-BCKYI,278.6,Low Value,Low Risk,Low Priority
6674-KVJHG,277.2,Low Value,Low Risk,Low Priority
5442-UTCVD,275.54999999999995,Low Value,Low Risk,Low Priority
3082-WQRVY,275.1,Low Value,Low Risk,Low Priority
9845-QOMAD,276.5,Low Value,Low Risk,Low Priority
2138-VFAPZ,275.8,Low Value,Low Risk,Low Priority
1734-ZMNTZ,275.0,Low Value,Low Risk,Low Priority
3318-NMQXL,276.0,Low Value,Low Risk,Low Priority
7554-AKDQF,273.9,Low Value,Low Risk,Low Priority
3131-NWVFJ,273.7,Low Value,Low Risk,Low Priority
5095-AESKG,274.5,Low Value,Low Risk,Low Priority
2141-RRYGO,274.6,Low Value,Low Risk,Low Priority
4647-XXZAM,273.0,Low Value,Low Risk,Low Priority
4881-GQJTW,274.40000000000003,Low Value,Low Risk,Low Priority
1389-CXMLU,273.15,Low Value,Low Risk,Low Priority
3423-HHXAO,273.0,Low Value,Low Risk,Low Priority
0516-WJVXC,271.0,Low Value,Low Risk,Low Priority
1345-ZUKID,270.90000000000003,Low Value,Low Risk,Low Priority
1843-TLSGD,271.05,Low Value,Low Risk,Low Priority
3071-VBYPO,269.54999999999995,Low Value,Low Risk,Low Priority
5027-XWQHA,268.5,Low Value,Low Risk,Low Priority
4257-GAESD,270.0,Low Value,Low Risk,Low Priority
3258-SANFR,268.20000000000005,Low Value,Low Risk,Low Priority
7593-JNWRU,267.6,Low Value,Low Risk,Low Priority
2235-DWLJU,266.4,Low Value,Low Risk,Low Priority
3752-CQSJI,265.85,Low Value,Low Risk,Low Priority
4486-EFAEB,265.2,Low Value,Low Risk,Low Priority
4184-TJFAN,264.9,Low Value,Low Risk,Low Priority
1790-NESIO,265.2,Low Value,Low Risk,Low Priority
0772-GYEQQ,265.04999999999995,Low Value,Low Risk,Low Priority
5172-MIGPM,262.2,Low Value,Low Risk,Low Priority
6131-JLWZM,263.90000000000003,Low Value,Low Risk,Low Priority
8404-GFGCZ,262.4,Low Value,Low Risk,Low Priority
5039-LZRQT,262.6,Low Value,Low Risk,Low Priority
7473-ZBDSN,263.2,Low Value,Low Risk,Low Priority
4323-ELYYB,260.0,Low Value,Low Risk,Low Priority
7277-KAMWT,260.0,Low Value,Low Risk,Low Priority
4140-MUHUG,260.54999999999995,Low Value,Low Risk,Low Priority
5546-QUERU,259.35,Low Value,Low Risk,Low Priority
9522-ZSINC,259.35,Low Value,Low Risk,Low Priority
0594-UFTUL,258.05,Low Value,Low Risk,Low Priority
1212-GLHMD,258.15,Low Value,Low Risk,Low Priority
3137-LUPIX,257.6,Low Value,Low Risk,Low Priority
5014-GSOUQ,259.35,Low Value,Low Risk,Low Priority
3916-NRPAP,257.1,Low Value,Low Risk,Low Priority
0956-SYCWG,255.45,Low Value,Low Risk,Low Priority
0378-TOVMS,257.4,Low Value,Low Risk,Low Priority
7554-NEWDD,257.0,Low Value,Low Risk,Low Priority
5404-GGUKR,256.75,Low Value,Low Risk,Low Priority
3078-ZKNTS,256.75,Low Value,Low Risk,Low Priority
3198-VELRD,254.25,Low Value,Low Risk,Low Priority
0854-UYHZD,254.15,Low Value,Low Risk,Low Priority
8785-EPNCG,254.65,Low Value,Low Risk,Low Priority
1564-HJUVY,255.0,Low Value,Low Risk,Low Priority
3669-LVWZB,255.0,Low Value,Low Risk,Low Priority
7284-BUYEC,254.75,Low Value,Low Risk,Low Priority
8044-BGWPI,253.8,Low Value,Low Risk,Low Priority
0013-EXCHZ,251.7,Low Value,Low Risk,Low Priority
4130-MZLCC,252.75,Low Value,Low Risk,Low Priority
0225-ZORZP,252.9,Low Value,Low Risk,Low Priority
0547-HURJB,252.6,Low Value,Low Risk,Low Priority
6828-HMKWP,252.6,Low Value,Low Risk,Low Priority
9026-RNUJS,251.75,Low Value,Low Risk,Low Priority
