customer_id,churn_probability,churn_risk,ltv,customer_segment,retention_priority_score,retention_priority
4365-MSDYN,0.0,Low Risk,156.4,Low Priority,0.73,Low
8148-WOCMK,0.0,Low Risk,156.8,Low Priority,0.73,Low
2229-DPMBI,0.0,Low Risk,156.0,Low Priority,0.73,Low
4801-KFYKL,0.0,Low Risk,155.6,Low Priority,0.73,Low
1304-NECVQ,0.0,Low Risk,157.1,Low Priority,0.73,Low
1735-XMJVH,0.0,Low Risk,154.8,Low Priority,0.72,Low
3694-DELSO,0.0,Low Risk,154.2,Low Priority,0.72,Low
0637-KVDLV,0.0,Low Risk,153.0,Low Priority,0.72,Low
9498-FIMXL,0.0,Low Risk,153.6,Low Priority,0.72,Low
6979-TNDEU,0.0,Low Risk,153.6,Low Priority,0.72,Low
9631-XEYKE,0.0,Low Risk,151.2,Low Priority,0.71,Low
8364-TRMMK,0.0,Low Risk,151.95,Low Priority,0.71,Low
2516-VQRRV,0.0,Low Risk,150.9,Low Priority,0.71,Low
6637-KYRCV,0.0,Low Risk,152.5,Low Priority,0.71,Low
8433-WXGNA,0.0,Low Risk,151.4,Low Priority,0.71,Low
3329-WDIOK,0.0,Low Risk,151.8,Low Priority,0.71,Low
2005-DWQZJ,0.0,Low Risk,152.4,Low Priority,0.71,Low
4026-SKKHW,0.0,Low Risk,150.75,Low Priority,0.71,Low
3283-WCWXT,0.0,Low Risk,152.39999999999998,Low Priority,0.71,Low
1763-WQFUK,0.0,Low Risk,151.5,Low Priority,0.71,Low
1597-FZREH,0.0,Low Risk,152.8,Low Priority,0.71,Low
7598-UAASY,0.0,Low Risk,152.8,Low Priority,0.71,Low
1618-CFHME,0.0,Low Risk,151.8,Low Priority,0.71,Low
0929-HYQEW,0.0,Low Risk,150.45,Low Priority,0.7,Low
5896-NPFWW,0.0,Low Risk,150.45,Low Priority,0.7,Low
9575-IWCAZ,0.0,Low Risk,150.60000000000002,Low Priority,0.7,Low
2080-GKCWQ,0.0,Low Risk,149.9,Low Priority,0.7,Low
4770-UEZOX,0.0,Low Risk,149.5,Low Priority,0.7,Low
6221-AVQYL,0.0,Low Risk,146.5,Low Priority,0.69,Low
8878-HMWBV,0.0,Low Risk,147.45,Low Priority,0.69,Low
2983-ZANRP,0.0,Low Risk,147.1,Low Priority,0.69,Low
2880-FPNAE,0.0,Low Risk,148.4,Low Priority,0.69,Low
2351-RRBUE,0.0,Low Risk,144.54999999999998,Low Priority,0.68,Low
3530-CRZSB,0.0,Low Risk,144.54999999999998,Low Priority,0.68,Low
3295-YVUSR,0.0,Low Risk,145.2,Low Priority,0.68,Low
3012-VFFMN,0.0,Low Risk,144.54999999999998,Low Priority,0.68,Low
0750-EKNGL,0.0,Low Risk,145.25,Low Priority,0.68,Low
5774-XZTQC,0.0,Low Risk,143.15,Low Priority,0.67,Low
6671-NGWON,0.0,Low Risk,142.45000000000002,Low Priority,0.67,Low
5619-XZZKR,0.005,Low Risk,79.8,Low Priority,0.67,Low
0508-OOLTO,0.0,Low Risk,143.3,Low Priority,0.67,Low
6235-VDHOM,0.0,Low Risk,142.25,Low Priority,0.67,Low
4450-DLLMH,0.0,Low Risk,142.6,Low Priority,0.67,Low
4797-MIWUM,0.0,Low Risk,141.75,Low Priority,0.66,Low
1383-EZRWL,0.0,Low Risk,140.35,Low Priority,0.66,Low
5119-NZPTV,0.0,Low Risk,140.2,Low Priority,0.66,Low
7353-YOWFP,0.0,Low Risk,141.75,Low Priority,0.66,Low
8835-VSDSE,0.0,Low Risk,141.4,Low Priority,0.66,Low
2260-USTRB,0.0,Low Risk,140.4,Low Priority,0.66,Low
4291-YZODP,0.0,Low Risk,140.35,Low Priority,0.66,Low
9237-HQITU,0.0,Low Risk,141.4,Low Priority,0.66,Low
4629-NRXKX,0.0,Low Risk,140.8,Low Priority,0.66,Low
4732-RRJZC,0.0,Low Risk,141.75,Low Priority,0.66,Low
5804-LEPIM,0.0,Low Risk,140.7,Low Priority,0.66,Low
2905-KFQUV,0.0,Low Risk,140.8,Low Priority,0.66,Low
7321-VGNKU,0.0,Low Risk,140.7,Low Priority,0.66,Low
3866-MDTUB,0.0,Low Risk,141.5,Low Priority,0.66,Low
5028-GZLDO,0.0,Low Risk,141.4,Low Priority,0.66,Low
3234-VKACU,0.0,Low Risk,140.6,Low Priority,0.66,Low
7394-LWLYN,0.0,Low Risk,140.3,Low Priority,0.66,Low
1009-IRMNA,0.0,Low Risk,140.0,Low Priority,0.65,Low
7075-BNDVQ,0.0,Low Risk,140.0,Low Priority,0.65,Low
7538-GWHML,0.0,Low Risk,139.3,Low Priority,0.65,Low
5832-XKAES,0.0,Low Risk,139.6,Low Priority,0.65,Low
9799-CAYJJ,0.0,Low Risk,138.6,Low Priority,0.65,Low
2637-FKFSY,0.0,Low Risk,138.3,Low Priority,0.65,Low
5916-QEWPT,0.0,Low Risk,138.0,Low Priority,0.65,Low
5600-KTXFM,0.0,Low Risk,139.9,Low Priority,0.65,Low
2673-ZALNP,0.0,Low Risk,139.29999999999998,Low Priority,0.65,Low
4482-EWFMI,0.0,Low Risk,139.4,Low Priority,0.65,Low
5276-KQWHG,0.0,Low Risk,139.2,Low Priority,0.65,Low
6993-OHLXR,0.0,Low Risk,137.9,Low Priority,0.65,Low
2897-DOVND,0.0,Low Risk,139.6,Low Priority,0.65,Low
4061-UKJWL,0.0,Low Risk,136.35000000000002,Low Priority,0.64,Low
1015-JPFYW,0.0,Low Risk,136.15,Low Priority,0.64,Low
1589-AGTLK,0.0,Low Risk,136.05,Low Priority,0.64,Low
2550-QHZGP,0.0,Low Risk,136.5,Low Priority,0.64,Low
8295-FHIVV,0.0,Low Risk,135.79999999999998,Low Priority,0.64,Low
3546-GHEAE,0.0,Low Risk,136.15,Low Priority,0.64,Low
0374-IOEGQ,0.0,Low Risk,133.8,Low Priority,0.63,Low
2320-YKQBO,0.0,Low Risk,135.1,Low Priority,0.63,Low
3806-DXQOM,0.0,Low Risk,134.6,Low Priority,0.63,Low
8660-BUETV,0.0,Low Risk,134.25,Low Priority,0.63,Low
7675-OZCZG,0.0,Low Risk,135.0,Low Priority,0.63,Low
7963-GQRMY,0.0,Low Risk,132.89999999999998,Low Priority,0.62,Low
5485-WUYWF,0.0,Low Risk,132.8,Low Priority,0.62,Low
0568-ONFPC,0.0,Low Risk,129.5,Low Priority,0.61,Low
3415-TAILE,0.0,Low Risk,131.4,Low Priority,0.61,Low
5173-WXOQV,0.0,Low Risk,128.4,Low Priority,0.6,Low
1814-DKOLC,0.0,Low Risk,127.25,Low Priority,0.6,Low
5349-AZPEW,0.0,Low Risk,125.25,Low Priority,0.59,Low
5955-EPOAZ,0.0,Low Risk,125.7,Low Priority,0.59,Low
0541-FITGH,0.0,Low Risk,124.3,Low Priority,0.58,Low
7802-EFKNY,0.0,Low Risk,124.75,Low Priority,0.58,Low
6490-FGZAT,0.0,Low Risk,123.9,Low Priority,0.58,Low
4662-EKDPQ,0.0,Low Risk,124.1,Low Priority,0.58,Low
2928-HLDBA,0.0,Low Risk,124.2,Low Priority,0.58,Low
7435-ZNUYY,0.0,Low Risk,123.6,Low Priority,0.58,Low
6351-SCJKT,0.0,Low Risk,124.05,Low Priority,0.58,Low
1791-PQHBB,0.0,Low Risk,122.4,Low Priority,0.57,Low
3090-LETTY,0.0,Low Risk,121.9,Low Priority,0.57,Low
7787-BNTZM,0.0,Low Risk,120.9,Low Priority,0.57,Low
2233-FAGXV,0.0,Low Risk,121.5,Low Priority,0.57,Low
6180-YBIQI,0.0,Low Risk,121.5,Low Priority,0.57,Low
9505-SQFSW,0.0,Low Risk,120.9,Low Priority,0.57,Low
2030-BTZRO,0.0,Low Risk,122.4,Low Priority,0.57,Low
1641-BYBTK,0.0,Low Risk,121.2,Low Priority,0.57,Low
8676-OOQEJ,0.0,Low Risk,122.0,Low Priority,0.57,Low
3995-WFCSM,0.0,Low Risk,121.7,Low Priority,0.57,Low
2587-YNLES,0.0,Low Risk,120.6,Low Priority,0.56,Low
4854-SSLTN,0.0,Low Risk,119.0,Low Priority,0.56,Low
4020-KIUDI,0.0,Low Risk,119.1,Low Priority,0.56,Low
0928-JMXNP,0.0,Low Risk,119.6,Low Priority,0.56,Low
6972-SNKKW,0.0,Low Risk,120.0,Low Priority,0.56,Low
3724-UCSHY,0.0,Low Risk,117.3,Low Priority,0.55,Low
6806-YDEUL,0.0,Low Risk,117.0,Low Priority,0.55,Low
7196-LIWRH,0.0,Low Risk,117.3,Low Priority,0.55,Low
4719-UMSIY,0.0,Low Risk,117.9,Low Priority,0.55,Low
6778-YSNIH,0.0,Low Risk,118.0,Low Priority,0.55,Low
9150-KPBJQ,0.0,Low Risk,117.9,Low Priority,0.55,Low
9626-WEQRM,0.0,Low Risk,116.6,Low Priority,0.55,Low
0895-LNKRC,0.0,Low Risk,116.7,Low Priority,0.55,Low
1345-GKDZZ,0.0,Low Risk,117.3,Low Priority,0.55,Low
9970-QBCDA,0.0,Low Risk,118.2,Low Priority,0.55,Low
7623-HKYRK,0.0,Low Risk,118.2,Low Priority,0.55,Low
7853-OETYL,0.0,Low Risk,116.2,Low Priority,0.54,Low
2862-JVEOY,0.0,Low Risk,114.9,Low Priority,0.54,Low
0661-KQHNK,0.0,Low Risk,114.0,Low Priority,0.53,Low
7968-QUXNS,0.0,Low Risk,113.7,Low Priority,0.53,Low
5208-HFSBT,0.0,Low Risk,110.1,Low Priority,0.52,Low
4430-UZIPO,0.0,Low Risk,110.55,Low Priority,0.52,Low
5493-SDRDQ,0.0,Low Risk,110.2,Low Priority,0.52,Low
3620-MWJNE,0.0,Low Risk,108.9,Low Priority,0.51,Low
9667-TKTVZ,0.0,Low Risk,108.7,Low Priority,0.51,Low
8654-DHAOW,0.0,Low Risk,108.3,Low Priority,0.51,Low
7580-UGXNC,0.0,Low Risk,109.7,Low Priority,0.51,Low
7890-VYYWG,0.0,Low Risk,109.35,Low Priority,0.51,Low
1251-KRREG,0.0,Low Risk,108.8,Low Priority,0.51,Low
2108-XWMPY,0.0,Low Risk,106.35,Low Priority,0.5,Low
3668-QPYBK,0.0,Low Risk,107.7,Low Priority,0.5,Low
2181-UAESM,0.0,Low Risk,106.9,Low Priority,0.5,Low
3050-GBUSH,0.0,Low Risk,104.4,Low Priority,0.49,Low
7384-GHBPI,0.0,Low Risk,105.45,Low Priority,0.49,Low
0278-YXOOG,0.0,Low Risk,105.25,Low Priority,0.49,Low
2732-ISEZX,0.0,Low Risk,102.5,Low Priority,0.48,Low
6629-LADHQ,0.0,Low Risk,101.9,Low Priority,0.48,Low
4430-YHXGG,0.0,Low Risk,101.8,Low Priority,0.48,Low
2969-QWUBZ,0.0,Low Risk,102.8,Low Priority,0.48,Low
2739-CCZMB,0.0,Low Risk,101.75,Low Priority,0.48,Low
6621-YOBKI,0.0,Low Risk,101.75,Low Priority,0.48,Low
3815-SLMEF,0.0,Low Risk,102.75,Low Priority,0.48,Low
7501-VTYLJ,0.0,Low Risk,103.1,Low Priority,0.48,Low
1925-GMVBW,0.0,Low Risk,102.75,Low Priority,0.48,Low
2690-DVRVK,0.0,Low Risk,102.75,Low Priority,0.48,Low
3178-FESZO,0.0,Low Risk,100.25,Low Priority,0.47,Low
7216-EWTRS,0.0,Low Risk,100.8,Low Priority,0.47,Low
6844-DZKRF,0.0,Low Risk,100.4,Low Priority,0.47,Low
4785-NKHCX,0.0,Low Risk,100.25,Low Priority,0.47,Low
0107-YHINA,0.0,Low Risk,99.75,Low Priority,0.47,Low
9294-TDIPC,0.0,Low Risk,101.0,Low Priority,0.47,Low
5419-JPRRN,0.0,Low Risk,101.45,Low Priority,0.47,Low
5167-GBFRE,0.0,Low Risk,100.8,Low Priority,0.47,Low
6377-KSLXC,0.0,Low Risk,99.75,Low Priority,0.47,Low
2439-QKJUL,0.0,Low Risk,101.25,Low Priority,0.47,Low
3363-EWLGO,0.0,Low Risk,99.75,Low Priority,0.47,Low
4815-GBTCD,0.0,Low Risk,100.6,Low Priority,0.47,Low
8746-OQQRW,0.0,Low Risk,101.0,Low Priority,0.47,Low
9350-ZXYJC,0.0,Low Risk,101.2,Low Priority,0.47,Low
3977-QCRSL,0.0,Low Risk,100.75,Low Priority,0.47,Low
8752-IMQOS,0.0,Low Risk,100.5,Low Priority,0.47,Low
4140-WJAWW,0.0,Low Risk,99.25,Low Priority,0.46,Low
0067-DKWBL,0.0,Low Risk,98.5,Low Priority,0.46,Low
3097-NNSPB,0.0,Low Risk,98.1,Low Priority,0.46,Low
5261-QSHQM,0.0,Low Risk,97.8,Low Priority,0.46,Low
8348-HFYIV,0.0,Low Risk,98.5,Low Priority,0.46,Low
5948-UJZLF,0.0,Low Risk,98.5,Low Priority,0.46,Low
9734-UYXQI,0.0,Low Risk,98.8,Low Priority,0.46,Low
1226-UDFZR,0.0,Low Risk,99.2,Low Priority,0.46,Low
6356-ELRKD,0.0,Low Risk,95.6,Low Priority,0.45,Low
1393-IMKZG,0.0,Low Risk,95.85,Low Priority,0.45,Low
5650-VDUDS,0.0,Low Risk,97.0,Low Priority,0.45,Low
7377-DMMRI,0.0,Low Risk,95.6,Low Priority,0.45,Low
4903-UYAVB,0.0,Low Risk,96.75,Low Priority,0.45,Low
1257-SXUXQ,0.0,Low Risk,97.25,Low Priority,0.45,Low
0303-WMMRN,0.0,Low Risk,96.25,Low Priority,0.45,Low
4116-IQRFR,0.0,Low Risk,96.4,Low Priority,0.45,Low
6521-YYTYI,0.0,Low Risk,93.3,Low Priority,0.44,Low
9223-UCPVT,0.0,Low Risk,94.4,Low Priority,0.44,Low
5968-VXZLG,0.0,Low Risk,93.2,Low Priority,0.44,Low
8149-RSOUN,0.0,Low Risk,93.85,Low Priority,0.44,Low
9300-AGZNL,0.0,Low Risk,94.0,Low Priority,0.44,Low
4910-GMJOT,0.0,Low Risk,94.6,Low Priority,0.44,Low
9497-QCMMS,0.0,Low Risk,93.55,Low Priority,0.44,Low
0684-AOSIH,0.0,Low Risk,95.0,Low Priority,0.44,Low
3186-BAXNB,0.0,Low Risk,91.7,Low Priority,0.43,Low
5365-LLFYV,0.0,Low Risk,91.7,Low Priority,0.43,Low
2842-JTCCU,0.0,Low Risk,92.1,Low Priority,0.43,Low
4537-DKTAL,0.0,Low Risk,91.1,Low Priority,0.43,Low
3988-RQIXO,0.0,Low Risk,91.3,Low Priority,0.43,Low
1501-SGHBW,0.0,Low Risk,91.7,Low Priority,0.43,Low
7841-TZDMQ,0.0,Low Risk,92.0,Low Priority,0.43,Low
1078-TDCRN,0.0,Low Risk,92.25,Low Priority,0.43,Low
9725-SCPZG,0.0,Low Risk,90.85,Low Priority,0.43,Low
8167-GJLRN,0.0,Low Risk,91.2,Low Priority,0.43,Low
4671-LXRDQ,0.0,Low Risk,90.0,Low Priority,0.42,Low
4432-ADRLB,0.0,Low Risk,89.3,Low Priority,0.42,Low
4816-JBHOV,0.0,Low Risk,89.4,Low Priority,0.42,Low
2725-KXXWT,0.0,Low Risk,90.75,Low Priority,0.42,Low
3801-HMYNL,0.0,Low Risk,89.15,Low Priority,0.42,Low
7274-RTAPZ,0.0,Low Risk,90.55,Low Priority,0.42,Low
3278-FSIXX,0.0,Low Risk,90.5,Low Priority,0.42,Low
5797-APWZC,0.0,Low Risk,90.6,Low Priority,0.42,Low
9588-OZDMQ,0.0,Low Risk,90.0,Low Priority,0.42,Low
1728-BQDMA,0.0,Low Risk,88.9,Low Priority,0.42,Low
4273-MBHYA,0.0,Low Risk,89.35,Low Priority,0.42,Low
7729-JTEEC,0.0,Low Risk,89.0,Low Priority,0.42,Low
4959-JOSRX,0.0,Low Risk,89.2,Low Priority,0.42,Low
3538-WZPHD,0.0,Low Risk,88.80000000000001,Low Priority,0.42,Low
6519-CFDBX,0.0,Low Risk,90.8,Low Priority,0.42,Low
4592-IWTJI,0.0,Low Risk,89.1,Low Priority,0.42,Low
1455-ESIQH,0.0,Low Risk,89.1,Low Priority,0.42,Low
6817-WTYHE,0.0,Low Risk,89.8,Low Priority,0.42,Low
8775-LHDJH,0.0,Low Risk,90.6,Low Priority,0.42,Low
3068-OMWZA,0.0,Low Risk,88.8,Low Priority,0.42,Low
5960-MVTUK,0.0,Low Risk,89.25,Low Priority,0.42,Low
7577-SWIFR,0.0,Low Risk,89.25,Low Priority,0.42,Low
7294-TMAOP,0.0,Low Risk,90.55,Low Priority,0.42,Low
2737-WFVYW,0.0,Low Risk,90.5,Low Priority,0.42,Low
1415-YFWLT,0.0,Low Risk,89.3,Low Priority,0.42,Low
5156-UMKOW,0.0,Low Risk,88.94999999999999,Low Priority,0.42,Low
7615-ESMYF,0.0,Low Risk,89.2,Low Priority,0.42,Low
3082-VQXNH,0.0,Low Risk,89.4,Low Priority,0.42,Low
3027-ZTDHO,0.0,Low Risk,89.9,Low Priority,0.42,Low
2962-XPMCQ,0.0,Low Risk,90.3,Low Priority,0.42,Low
1941-HOSAM,0.0,Low Risk,90.1,Low Priority,0.42,Low
8603-IJWDN,0.0,Low Risk,86.6,Low Priority,0.41,Low
0224-RLWWD,0.0,Low Risk,88.6,Low Priority,0.41,Low
3798-EPWRR,0.0,Low Risk,87.9,Low Priority,0.41,Low
3754-DXMRT,0.0,Low Risk,88.3,Low Priority,0.41,Low
0975-VOOVL,0.0,Low Risk,87.6,Low Priority,0.41,Low
2372-HWUHI,0.0,Low Risk,88.7,Low Priority,0.41,Low
4844-JJWUY,0.0,Low Risk,86.0,Low Priority,0.4,Low
8937-RDTHP,0.0,Low Risk,84.6,Low Priority,0.4,Low
4826-XTSOH,0.0,Low Risk,86.05,Low Priority,0.4,Low
7120-RFMVS,0.0,Low Risk,84.5,Low Priority,0.4,Low
6877-TJMBR,0.0,Low Risk,84.8,Low Priority,0.4,Low
5597-GLBUC,0.0,Low Risk,85.45,Low Priority,0.4,Low
3049-NDXFL,0.0,Low Risk,85.8,Low Priority,0.4,Low
7503-ZGUZJ,0.0,Low Risk,84.65,Low Priority,0.4,Low
5192-EBGOV,0.0,Low Risk,85.7,Low Priority,0.4,Low
9124-LHCJQ,0.0,Low Risk,85.45,Low Priority,0.4,Low
4912-PIGUY,0.0,Low Risk,84.6,Low Priority,0.4,Low
9282-IZGQK,0.0,Low Risk,85.0,Low Priority,0.4,Low
0742-NXBGR,0.0,Low Risk,82.3,Low Priority,0.39,Low
7219-TLZHO,0.0,Low Risk,83.4,Low Priority,0.39,Low
7976-CICYS,0.0,Low Risk,82.8,Low Priority,0.39,Low
2792-LSHWX,0.0,Low Risk,83.4,Low Priority,0.39,Low
2013-SGDXK,0.0,Low Risk,84.3,Low Priority,0.39,Low
9367-OIUXP,0.0,Low Risk,82.8,Low Priority,0.39,Low
6457-USBER,0.0,Low Risk,80.8,Low Priority,0.38,Low
4397-FRLTA,0.0,Low Risk,80.6,Low Priority,0.38,Low
4614-NUVZD,0.0,Low Risk,81.1,Low Priority,0.38,Low
8189-DUKMV,0.0,Low Risk,82.0,Low Priority,0.38,Low
0137-OCGAB,0.0,Low Risk,80.2,Low Priority,0.38,Low
5712-VBOXD,0.0,Low Risk,80.6,Low Priority,0.38,Low
5494-HECPR,0.0,Low Risk,80.25,Low Priority,0.38,Low
2018-QKYGT,0.0,Low Risk,81.05,Low Priority,0.38,Low
7439-DKZTW,0.0,Low Risk,80.55,Low Priority,0.38,Low
9929-PLVPA,0.0,Low Risk,81.6,Low Priority,0.38,Low
2004-OCQXK,0.0,Low Risk,81.95,Low Priority,0.38,Low
0318-QUUOB,0.0,Low Risk,80.55,Low Priority,0.38,Low
1336-EZFZY,0.0,Low Risk,80.2,Low Priority,0.38,Low
7903-CMPEY,0.0,Low Risk,80.3,Low Priority,0.38,Low
6772-KSATR,0.0,Low Risk,81.7,Low Priority,0.38,Low
5687-DKDTV,0.0,Low Risk,81.4,Low Priority,0.38,Low
2495-TTHBQ,0.0,Low Risk,81.6,Low Priority,0.38,Low
6469-QJKZW,0.0,Low Risk,80.6,Low Priority,0.38,Low
7874-ECPQJ,0.0,Low Risk,80.2,Low Priority,0.38,Low
9618-LFJRU,0.0,Low Risk,81.8,Low Priority,0.38,Low
0031-PVLZI,0.0,Low Risk,81.4,Low Priority,0.38,Low
3345-JHUEO,0.0,Low Risk,80.8,Low Priority,0.38,Low
5673-TIYIB,0.0,Low Risk,80.8,Low Priority,0.38,Low
6231-WFGFH,0.0,Low Risk,82.0,Low Priority,0.38,Low
5275-SQEIZ,0.0,Low Risk,80.85,Low Priority,0.38,Low
8058-INTPH,0.0,Low Risk,79.65,Low Priority,0.37,Low
1761-AEZZR,0.0,Low Risk,79.55,Low Priority,0.37,Low
0495-RVCBF,0.0,Low Risk,79.7,Low Priority,0.37,Low
2777-PHDEI,0.0,Low Risk,78.05,Low Priority,0.37,Low
1285-OKIPP,0.0,Low Risk,79.9,Low Priority,0.37,Low
7493-TPUWZ,0.0,Low Risk,79.15,Low Priority,0.37,Low
0323-XWWTN,0.0,Low Risk,79.19999999999999,Low Priority,0.37,Low
8945-GRKHX,0.0,Low Risk,78.65,Low Priority,0.37,Low
6567-HOOPW,0.0,Low Risk,79.2,Low Priority,0.37,Low
1354-YZFNB,0.0,Low Risk,78.2,Low Priority,0.37,Low
5702-SKUOB,0.0,Low Risk,78.4,Low Priority,0.37,Low
5393-RXQSZ,0.0,Low Risk,79.6,Low Priority,0.37,Low
5919-TMRGD,0.0,Low Risk,79.35,Low Priority,0.37,Low
5960-WPXQM,0.0,Low Risk,79.05,Low Priority,0.37,Low
3097-PYWXL,0.0,Low Risk,79.8,Low Priority,0.37,Low
6618-RYATB,0.0,Low Risk,79.55,Low Priority,0.37,Low
8740-CRYFY,0.0,Low Risk,78.95,Low Priority,0.37,Low
7594-RQHXR,0.0,Low Risk,79.6,Low Priority,0.37,Low
5144-PQCDZ,0.0,Low Risk,79.8,Low Priority,0.37,Low
0690-SRQID,0.0,Low Risk,78.6,Low Priority,0.37,Low
9300-RENDD,0.0,Low Risk,79.95,Low Priority,0.37,Low
6260-XLACS,0.0,Low Risk,78.8,Low Priority,0.37,Low
8580-AECUZ,0.0,Low Risk,79.1,Low Priority,0.37,Low
2868-MZAGQ,0.0,Low Risk,79.25,Low Priority,0.37,Low
4558-CGYCZ,0.0,Low Risk,79.0,Low Priority,0.37,Low
0754-EEBDC,0.0,Low Risk,79.6,Low Priority,0.37,Low
9885-CSMWE,0.0,Low Risk,78.45,Low Priority,0.37,Low
9019-QVLZD,0.0,Low Risk,79.55,Low Priority,0.37,Low
6086-ESGRL,0.0,Low Risk,80.15,Low Priority,0.37,Low
6960-HVYXR,0.0,Low Risk,76.0,Low Priority,0.36,Low
0231-LXVAP,0.0,Low Risk,75.9,Low Priority,0.36,Low
8410-BGQXN,0.0,Low Risk,77.6,Low Priority,0.36,Low
7234-KMNRQ,0.0,Low Risk,76.0,Low Priority,0.36,Low
3296-SILRA,0.0,Low Risk,76.4,Low Priority,0.36,Low
9444-JTXHZ,0.0,Low Risk,76.2,Low Priority,0.36,Low
5222-JCXZT,0.0,Low Risk,76.0,Low Priority,0.36,Low
6368-TZZDT,0.0,Low Risk,78.0,Low Priority,0.36,Low
6894-LFHLY,0.0,Low Risk,75.75,Low Priority,0.35,Low
4102-OQUPX,0.0,Low Risk,74.4,Low Priority,0.35,Low
5054-IEXZT,0.0,Low Risk,75.35,Low Priority,0.35,Low
8687-BAFGU,0.0,Low Risk,74.0,Low Priority,0.35,Low
9743-DQKQW,0.0,Low Risk,75.30000000000001,Low Priority,0.35,Low
2424-WVHPL,0.0,Low Risk,74.7,Low Priority,0.35,Low
2468-SJFLM,0.0,Low Risk,74.3,Low Priority,0.35,Low
5564-NEMQO,0.0,Low Risk,75.3,Low Priority,0.35,Low
8816-VXNZD,0.0,Low Risk,75.1,Low Priority,0.35,Low
9894-EZEWG,0.0,Low Risk,74.3,Low Priority,0.35,Low
3765-JXVKY,0.0,Low Risk,74.7,Low Priority,0.35,Low
1746-TGTWV,0.0,Low Risk,75.35,Low Priority,0.35,Low
6358-LYNGM,0.0,Low Risk,74.9,Low Priority,0.35,Low
9277-JOOMO,0.0,Low Risk,73.80000000000001,Low Priority,0.35,Low
7595-EUIVN,0.0,Low Risk,75.8,Low Priority,0.35,Low
2982-IHMFT,0.0,Low Risk,74.45,Low Priority,0.35,Low
5240-IJOQT,0.0,Low Risk,74.7,Low Priority,0.35,Low
1866-OBPNR,0.0,Low Risk,74.6,Low Priority,0.35,Low
3551-HUAZH,0.0,Low Risk,74.4,Low Priority,0.35,Low
9840-EFJQB,0.0,Low Risk,74.35,Low Priority,0.35,Low
1157-BQCUW,0.0,Low Risk,74.95,Low Priority,0.35,Low
3276-HDUEG,0.0,Low Risk,75.05,Low Priority,0.35,Low
2024-BASKD,0.0,Low Risk,74.6,Low Priority,0.35,Low
6996-KNSML,0.0,Low Risk,74.9,Low Priority,0.35,Low
2592-SEIFQ,0.0,Low Risk,74.25,Low Priority,0.35,Low
5043-TRZWM,0.0,Low Risk,75.55,Low Priority,0.35,Low
4274-OWWYO,0.0,Low Risk,74.35,Low Priority,0.35,Low
0620-XEFWH,0.0,Low Risk,75.4,Low Priority,0.35,Low
9787-XVQIU,0.0,Low Risk,75.3,Low Priority,0.35,Low
1833-VGRUM,0.0,Low Risk,74.2,Low Priority,0.35,Low
8372-JUXUI,0.0,Low Risk,74.35,Low Priority,0.35,Low
9399-APLBT,0.0,Low Risk,74.7,Low Priority,0.35,Low
1452-VOQCH,0.0,Low Risk,75.1,Low Priority,0.35,Low
3746-EUBYR,0.0,Low Risk,74.6,Low Priority,0.35,Low
4988-IQIGL,0.0,Low Risk,75.35,Low Priority,0.35,Low
0723-DRCLG,0.0,Low Risk,74.45,Low Priority,0.35,Low
0817-HSUSE,0.0,Low Risk,75.5,Low Priority,0.35,Low
5834-ASPWA,0.0,Low Risk,75.45,Low Priority,0.35,Low
6390-DSAZX,0.0,Low Risk,73.6,Low Priority,0.34,Low
0021-IKXGC,0.0,Low Risk,72.1,Low Priority,0.34,Low
8473-VUVJN,0.0,Low Risk,73.65,Low Priority,0.34,Low
4075-WKNIU,0.0,Low Risk,73.35,Low Priority,0.34,Low
6513-EECDB,0.0,Low Risk,73.55,Low Priority,0.34,Low
1977-STDKI,0.0,Low Risk,73.0,Low Priority,0.34,Low
8644-XLFBW,0.0,Low Risk,71.65,Low Priority,0.34,Low
3494-JCHRQ,0.0,Low Risk,70.05,Low Priority,0.33,Low
7465-ZZRVX,0.0,Low Risk,70.35,Low Priority,0.33,Low
9605-WGJVW,0.0,Low Risk,70.2,Low Priority,0.33,Low
8309-IEYJD,0.0,Low Risk,70.6,Low Priority,0.33,Low
1031-IIDEO,0.0,Low Risk,70.85,Low Priority,0.33,Low
4702-IOQDC,0.0,Low Risk,70.1,Low Priority,0.33,Low
5940-AHUHD,0.0,Low Risk,70.6,Low Priority,0.33,Low
5583-SXDAG,0.0,Low Risk,70.0,Low Priority,0.33,Low
5032-MIYKT,0.0,Low Risk,70.7,Low Priority,0.33,Low
4550-EVXNY,0.0,Low Risk,69.65,Low Priority,0.33,Low
4603-JANFB,0.0,Low Risk,69.85,Low Priority,0.33,Low
0515-YPMCW,0.0,Low Risk,70.45,Low Priority,0.33,Low
9617-INGJY,0.0,Low Risk,70.6,Low Priority,0.33,Low
0488-GSLFR,0.0,Low Risk,69.5,Low Priority,0.33,Low
7254-IQWOZ,0.0,Low Risk,69.65,Low Priority,0.33,Low
4510-HIMLV,0.0,Low Risk,69.8,Low Priority,0.33,Low
1084-UQCHV,0.0,Low Risk,69.75,Low Priority,0.33,Low
2506-TNFCO,0.0,Low Risk,69.55,Low Priority,0.33,Low
4110-PFEUZ,0.0,Low Risk,69.55,Low Priority,0.33,Low
6140-QNRQQ,0.0,Low Risk,71.55,Low Priority,0.33,Low
