customer_id,tenure,monthly_charges,total_charges,contract,internet_service,churn,monthly_revenue,estimated_lifespan,ltv,revenue_per_month,ltv_segment,predicted_churn,churn_probability,churn_risk,customer_segment
0827-ITJPH,36,18.55,689.0,Two year,No,No,18.55,36,667.8000000000001,19.13888888888889,Low Value,,0.0,Low Risk,Low Priority
8799-OXZMD,28,29.75,790.7,Month-to-month,DSL,No,29.75,28,833.0,28.23928571428572,Low Value,,0.0,Low Risk,Low Priority
1925-TIBLE,7,86.5,582.5,Month-to-month,Fiber optic,Yes,86.5,7,605.5,83.21428571428571,Low Value,,0.0,Low Risk,Low Priority
1705-GUHPV,63,24.2,1618.2,Two year,No,No,24.2,63,1524.6,25.685714285714287,Medium Value,No,0.005,Low Risk,Low Priority
4779-ZGICK,48,23.55,1173.35,Two year,No,No,23.55,48,1130.4,24.444791666666664,Medium Value,No,0.005,Low Risk,Low Priority
0048-PIHNL,49,20.45,900.9,One year,No,No,20.45,49,1002.05,18.38571428571429,Medium Value,No,0.03,Low Risk,Low Priority
0818-OCPZO,27,81.45,2122.05,Month-to-month,Fiber optic,Yes,81.45,27,2199.15,78.59444444444445,Medium Value,,0.0,Low Risk,Low Priority
3967-KXAPS,72,92.3,6719.9,Two year,DSL,No,92.3,72,6645.599999999999,93.33194444444445,Very High Value,No,0.005,Low Risk,VIP Customer
1447-GIQMR,1,69.15,69.15,Month-to-month,Fiber optic,Yes,69.15,1,69.15,69.15,Low Value,,0.0,Low Risk,Low Priority
3704-IEAXF,72,53.65,3784.0,Two year,DSL,No,53.65,72,3862.8,52.55555555555556,High Value,,0.0,Low Risk,High Value Customer
6810-VCAEX,47,39.65,1798.65,One year,DSL,No,39.65,47,1863.55,38.26914893617022,Medium Value,,0.0,Low Risk,Low Priority
0674-EYYZV,1,54.65,54.65,Month-to-month,DSL,No,54.65,1,54.65,54.65,Low Value,,0.0,Low Risk,Low Priority
4480-MBMLB,36,104.8,3886.45,One year,Fiber optic,No,104.8,36,3772.8,107.95694444444445,High Value,,0.0,Low Risk,High Value Customer
1395-OFUWC,43,29.3,1224.05,Month-to-month,DSL,No,29.3,43,1259.9,28.46627906976744,Medium Value,No,0.16,Low Risk,Low Priority
0822-QGCXA,27,83.85,2310.2,Month-to-month,DSL,No,83.85,27,2263.95,85.56296296296296,Medium Value,,0.0,Low Risk,Low Priority
0872-NXJYS,9,79.55,723.4,Month-to-month,Fiber optic,Yes,79.55,9,715.9499999999999,80.37777777777778,Low Value,,0.0,Low Risk,Low Priority
2832-KJCRD,38,103.65,3988.5,Month-to-month,Fiber optic,No,103.65,38,3938.7,104.96052631578948,High Value,,0.0,Low Risk,High Value Customer
3588-WSTTJ,35,99.05,3554.6,Month-to-month,Fiber optic,No,99.05,35,3466.75,101.56,High Value,,0.0,Low Risk,High Value Customer
4075-WKNIU,0,73.35,0.0,Two year,DSL,No,73.35,1,73.35,0.0,Low Value,,0.0,Low Risk,Low Priority
5090-EMGTC,59,100.05,6034.85,Two year,Fiber optic,No,100.05,59,5902.95,102.285593220339,High Value,,0.0,Low Risk,High Value Customer
2346-CZYIL,27,20.35,531.6,Two year,No,No,20.35,27,549.45,19.68888888888889,Low Value,,0.0,Low Risk,Low Priority
3798-EPWRR,2,43.95,85.1,Month-to-month,DSL,No,43.95,2,87.9,42.55,Low Value,,0.0,Low Risk,Low Priority
6258-NGCNG,7,23.5,173.0,Month-to-month,No,No,23.5,7,164.5,24.714285714285715,Low Value,No,0.11,Low Risk,Low Priority
4186-ZBUEW,36,70.7,2511.95,One year,DSL,No,70.7,36,2545.2000000000003,69.77638888888889,Medium Value,,0.0,Low Risk,Low Priority
5274-XHAKY,41,94.3,3893.6,Month-to-month,Fiber optic,No,94.3,41,3866.3,94.9658536585366,High Value,,0.0,Low Risk,High Value Customer
1442-BQPVU,13,29.15,357.15,Month-to-month,DSL,No,29.15,13,378.95,27.47307692307692,Low Value,,0.0,Low Risk,Low Priority
3978-YNKDD,19,20.85,467.5,Two year,No,No,20.85,19,396.15,24.605263157894736,Low Value,No,0.035,Low Risk,Low Priority
4940-KHCWD,60,37.7,2288.7,Two year,DSL,No,37.7,60,2262.0,38.145,Medium Value,No,0.05,Low Risk,Low Priority
9412-ARGBX,48,95.5,4627.85,Two year,Fiber optic,Yes,95.5,48,4584.0,96.41354166666667,High Value,No,0.085,Low Risk,High Value Customer
1389-CXMLU,3,91.05,289.1,Month-to-month,Fiber optic,Yes,91.05,3,273.15,96.36666666666667,Low Value,,0.0,Low Risk,Low Priority
9589-ABEPT,69,92.45,6460.55,Two year,Fiber optic,No,92.45,69,6379.05,93.63115942028986,Very High Value,,0.0,Low Risk,VIP Customer
9388-ZEYVT,43,44.15,1931.3,One year,DSL,No,44.15,43,1898.45,44.913953488372094,Medium Value,,0.0,Low Risk,Low Priority
0305-SQECB,11,36.05,402.6,One year,DSL,No,36.05,11,396.55,36.6,Low Value,,0.0,Low Risk,Low Priority
7605-SNLQG,45,50.25,2221.55,Month-to-month,DSL,No,50.25,45,2261.25,49.36777777777778,Medium Value,,0.0,Low Risk,Low Priority
4670-TABXH,72,109.75,7758.9,Two year,Fiber optic,No,109.75,72,7902.0,107.7625,Very High Value,,0.0,Low Risk,VIP Customer
5561-NWEVX,2,79.2,172.85,Month-to-month,Fiber optic,Yes,79.2,2,158.4,86.425,Low Value,,0.0,Low Risk,Low Priority
0064-SUDOG,12,20.3,224.5,Two year,No,No,20.3,12,243.6,18.70833333333333,Low Value,,0.0,Low Risk,Low Priority
8561-NMTBD,67,112.35,7388.45,One year,Fiber optic,No,112.35,67,7527.45,110.27537313432836,Very High Value,,0.0,Low Risk,VIP Customer
5161-XEUVX,37,94.3,3460.95,Two year,Fiber optic,No,94.3,37,3489.1,93.5391891891892,High Value,No,0.11,Low Risk,High Value Customer
8292-FRFZQ,39,41.15,1700.9,One year,DSL,No,41.15,39,1604.85,43.61282051282051,Medium Value,,0.0,Low Risk,Low Priority
8591-NXRCV,41,74.65,3090.65,Month-to-month,DSL,No,74.65,41,3060.65,75.38170731707318,High Value,,0.0,Low Risk,High Value Customer
7895-VONWT,25,48.25,1293.8,Month-to-month,DSL,No,48.25,25,1206.25,51.752,Medium Value,,0.0,Low Risk,Low Priority
4526-RMTLL,8,76.15,645.8,Two year,DSL,No,76.15,8,609.2,80.725,Low Value,,0.0,Low Risk,Low Priority
6253-GNHWH,71,71.1,5224.95,Two year,DSL,No,71.1,71,5048.099999999999,73.59084507042253,High Value,,0.0,Low Risk,High Value Customer
4566-NECEV,5,96.55,500.1,Month-to-month,Fiber optic,No,96.55,5,482.75,100.02,Low Value,,0.0,Low Risk,Low Priority
8080-POTJR,30,79.3,2427.1,One year,DSL,No,79.3,30,2379.0,80.90333333333334,Medium Value,,0.0,Low Risk,Low Priority
6906-MPARY,40,89.6,3488.15,One year,Fiber optic,No,89.6,40,3584.0,87.20375,High Value,,0.0,Low Risk,High Value Customer
3662-FXJFO,54,20.5,1035.7,Two year,No,No,20.5,54,1107.0,19.17962962962963,Medium Value,,0.0,Low Risk,Low Priority
8107-RZLNV,72,106.3,7565.35,Two year,Fiber optic,No,106.3,72,7653.599999999999,105.07430555555555,Very High Value,,0.0,Low Risk,VIP Customer
0516-OOHAR,28,100.35,2799.0,One year,Fiber optic,No,100.35,28,2809.8,99.96428571428572,Medium Value,No,0.24,Low Risk,Low Priority
2027-CWDNU,18,85.6,1601.5,Month-to-month,Fiber optic,No,85.6,18,1540.8,88.97222222222223,Medium Value,,0.0,Low Risk,Low Priority
2737-WFVYW,2,45.25,85.5,Month-to-month,DSL,Yes,45.25,2,90.5,42.75,Low Value,,0.0,Low Risk,Low Priority
9912-OMZDS,59,106.15,6256.2,One year,Fiber optic,No,106.15,59,6262.85,106.03728813559322,Very High Value,,0.0,Low Risk,VIP Customer
3733-ZEECP,22,51.1,1232.9,Month-to-month,DSL,No,51.1,22,1124.2,56.040909090909096,Medium Value,,0.0,Low Risk,Low Priority
7878-RTCZG,1,19.9,19.9,Month-to-month,No,No,19.9,1,19.9,19.9,Low Value,,0.0,Low Risk,Low Priority
2452-MRMZF,72,25.7,1937.4,Two year,No,No,25.7,72,1850.4,26.90833333333333,Medium Value,,0.0,Low Risk,Low Priority
2272-QAGFO,14,74.3,1096.25,Month-to-month,Fiber optic,Yes,74.3,14,1040.2,78.30357142857143,Medium Value,,0.0,Low Risk,Low Priority
7103-IPXPJ,50,99.4,5059.75,One year,Fiber optic,No,99.4,50,4970.0,101.195,High Value,,0.0,Low Risk,High Value Customer
4342-HFXWS,48,69.7,3023.65,One year,DSL,No,69.7,48,3345.6000000000004,62.99270833333333,High Value,,0.0,Low Risk,High Value Customer
3545-CNWRG,49,98.35,4889.2,Month-to-month,Fiber optic,No,98.35,49,4819.15,99.7795918367347,High Value,,0.0,Low Risk,High Value Customer
1785-BPHTP,28,85.45,2289.9,Month-to-month,Fiber optic,No,85.45,28,2392.6,81.78214285714286,Medium Value,,0.0,Low Risk,Low Priority
4989-LIXVT,68,95.9,6503.2,Month-to-month,Fiber optic,No,95.9,68,6521.200000000001,95.63529411764704,Very High Value,,0.0,Low Risk,VIP Customer
7315-WYOAW,13,100.75,1313.25,Month-to-month,Fiber optic,No,100.75,13,1309.75,101.01923076923076,Medium Value,,0.0,Low Risk,Low Priority
1173-XZPYF,11,89.2,990.3,Month-to-month,Fiber optic,No,89.2,11,981.2,90.02727272727272,Low Value,,0.0,Low Risk,Low Priority
9850-OWRHQ,3,74.1,228.0,Month-to-month,Fiber optic,Yes,74.1,3,222.3,76.0,Low Value,,0.0,Low Risk,Low Priority
3768-NLUBH,57,100.6,5746.15,Month-to-month,Fiber optic,Yes,100.6,57,5734.2,100.80964912280702,High Value,,0.0,Low Risk,High Value Customer
8676-TRMJS,3,75.0,209.1,Month-to-month,Fiber optic,Yes,75.0,3,225.0,69.7,Low Value,Yes,0.6312,Medium Risk,Monitor
2509-TFPJU,72,25.75,1864.2,Two year,No,No,25.75,72,1854.0,25.891666666666666,Medium Value,,0.0,Low Risk,Low Priority
9530-GRMJG,70,84.1,5979.7,Two year,DSL,No,84.1,70,5887.0,85.42428571428572,High Value,No,0.02,Low Risk,High Value Customer
6898-RBTLU,49,79.3,3902.45,Two year,DSL,No,79.3,49,3885.7,79.64183673469387,High Value,,0.0,Low Risk,High Value Customer
5481-NTDOH,67,107.05,7142.5,One year,Fiber optic,No,107.05,67,7172.349999999999,106.6044776119403,Very High Value,,0.0,Low Risk,VIP Customer
2068-WWXQZ,46,20.05,902.0,Two year,No,No,20.05,46,922.3,19.608695652173918,Low Value,,0.0,Low Risk,Low Priority
7359-SSBJK,64,70.2,4481.0,Two year,DSL,Yes,70.2,64,4492.8,70.015625,High Value,,0.0,Low Risk,High Value Customer
2061-VVFST,37,19.5,805.2,Month-to-month,No,No,19.5,37,721.5,21.762162162162163,Low Value,No,0.075,Low Risk,Low Priority
0685-MLYYM,2,70.75,154.85,Month-to-month,Fiber optic,Yes,70.75,2,141.5,77.425,Low Value,Yes,0.685,Medium Risk,Monitor
0749-IRGQE,13,45.3,528.45,Month-to-month,DSL,No,45.3,13,588.9,40.650000000000006,Low Value,Yes,0.59,Medium Risk,Monitor
2380-DAMQP,72,115.15,8349.7,Two year,Fiber optic,No,115.15,72,8290.800000000001,115.96805555555557,Very High Value,,0.0,Low Risk,VIP Customer
2256-YLYLP,68,72.95,4953.25,Two year,DSL,No,72.95,68,4960.6,72.84191176470588,High Value,,0.0,Low Risk,High Value Customer
1272-ILHFG,15,19.65,332.65,One year,No,No,19.65,15,294.75,22.176666666666662,Low Value,,0.0,Low Risk,Low Priority
0164-XAIRP,24,19.55,470.2,Two year,No,No,19.55,24,469.2000000000001,19.591666666666665,Low Value,No,0.005,Low Risk,Low Priority
5666-CYCYZ,24,89.55,2259.35,Month-to-month,Fiber optic,No,89.55,24,2149.2,94.13958333333332,Medium Value,,0.0,Low Risk,Low Priority
4011-ARPHK,27,50.35,1411.35,Month-to-month,DSL,No,50.35,27,1359.45,52.27222222222222,Medium Value,,0.0,Low Risk,Low Priority
8182-PNAGI,12,50.25,593.75,Month-to-month,DSL,Yes,50.25,12,603.0,49.47916666666666,Low Value,,0.0,Low Risk,Low Priority
6365-HITVU,71,87.25,6328.7,Two year,DSL,No,87.25,71,6194.75,89.13661971830986,Very High Value,No,0.01,Low Risk,VIP Customer
7558-IMLMT,67,20.8,1411.9,Two year,No,No,20.8,67,1393.6,21.07313432835821,Medium Value,,0.0,Low Risk,Low Priority
9488-FYQAU,63,109.25,6841.4,Two year,Fiber optic,No,109.25,63,6882.75,108.59365079365078,Very High Value,,0.0,Low Risk,VIP Customer
3590-TCXTB,1,20.35,20.35,Month-to-month,No,No,20.35,1,20.35,20.35,Low Value,,0.0,Low Risk,Low Priority
6994-KERXL,4,55.9,238.5,Month-to-month,DSL,No,55.9,4,223.6,59.625,Low Value,,0.0,Low Risk,Low Priority
7957-RYHQD,40,79.2,3233.85,Month-to-month,Fiber optic,Yes,79.2,40,3168.0,80.84625,High Value,No,0.355,Low Risk,High Value Customer
2180-DXNEG,12,96.0,1062.1,Month-to-month,Fiber optic,Yes,96.0,12,1152.0,88.50833333333333,Medium Value,,0.0,Low Risk,Low Priority
1960-UOTYM,52,79.2,4016.3,Two year,DSL,No,79.2,52,4118.400000000001,77.23653846153846,High Value,,0.0,Low Risk,High Value Customer
2740-JFBOK,10,24.0,226.55,Month-to-month,No,No,24.0,10,240.0,22.655,Low Value,,0.0,Low Risk,Low Priority
6500-JVEGC,68,101.35,7110.75,One year,Fiber optic,No,101.35,68,6891.799999999999,104.56985294117646,Very High Value,,0.0,Low Risk,VIP Customer
5515-AKOAJ,54,100.1,5440.9,Month-to-month,Fiber optic,Yes,100.1,54,5405.4,100.7574074074074,High Value,,0.0,Low Risk,High Value Customer
8976-OQHGT,4,56.5,235.1,Month-to-month,DSL,Yes,56.5,4,226.0,58.775,Low Value,,0.0,Low Risk,Low Priority
5245-VDBUR,52,35.45,1958.95,One year,DSL,No,35.45,52,1843.4,37.67211538461539,Medium Value,No,0.075,Low Risk,Low Priority
6230-BSUXY,1,85.0,85.0,Month-to-month,Fiber optic,Yes,85.0,1,85.0,85.0,Low Value,Yes,0.805,High Risk,Churn Risk
8469-SNFFH,70,79.4,5528.9,One year,DSL,No,79.4,70,5558.0,78.9842857142857,High Value,,0.0,Low Risk,High Value Customer
2144-ESWKO,43,35.2,1463.7,One year,DSL,No,35.2,43,1513.6,34.03953488372093,Medium Value,,0.0,Low Risk,Low Priority
1241-FPMOF,52,19.65,1025.05,Two year,No,No,19.65,52,1021.8,19.7125,Medium Value,,0.0,Low Risk,Low Priority
9928-BZVLZ,12,49.85,552.1,Two year,DSL,No,49.85,12,598.2,46.00833333333333,Low Value,,0.0,Low Risk,Low Priority
4114-QMKVN,56,68.75,3815.4,One year,DSL,No,68.75,56,3850.0,68.13214285714285,High Value,,0.0,Low Risk,High Value Customer
2775-SEFEE,0,61.9,0.0,Two year,DSL,No,61.9,1,61.9,0.0,Low Value,,0.0,Low Risk,Low Priority
9003-CPATH,42,79.9,3313.4,Month-to-month,Fiber optic,No,79.9,42,3355.8,78.89047619047619,High Value,,0.0,Low Risk,High Value Customer
1754-GKYPY,22,89.75,1938.9,Month-to-month,Fiber optic,No,89.75,22,1974.5,88.13181818181819,Medium Value,,0.0,Low Risk,Low Priority
5294-CDGWY,51,59.3,3014.65,One year,DSL,Yes,59.3,51,3024.3,59.11078431372549,High Value,,0.0,Low Risk,High Value Customer
7956-XQWGU,27,19.4,460.25,Month-to-month,No,No,19.4,27,523.8,17.046296296296298,Low Value,,0.0,Low Risk,Low Priority
1591-MQJTP,51,93.65,4839.15,One year,Fiber optic,No,93.65,51,4776.150000000001,94.88529411764704,High Value,,0.0,Low Risk,High Value Customer
5295-PCJOO,4,49.4,184.4,Month-to-month,DSL,Yes,49.4,4,197.6,46.1,Low Value,,0.0,Low Risk,Low Priority
2369-FEVNO,1,19.9,19.9,Month-to-month,No,No,19.9,1,19.9,19.9,Low Value,Yes,0.6799,Medium Risk,Monitor
9863-JZAIC,35,55.0,2010.55,Month-to-month,DSL,Yes,55.0,35,1925.0,57.44428571428571,Medium Value,,0.0,Low Risk,Low Priority
7471-MQPOS,71,72.9,5139.65,One year,DSL,No,72.9,71,5175.900000000001,72.38943661971831,High Value,No,0.23,Low Risk,High Value Customer
7660-HDPJV,1,69.2,69.2,Month-to-month,Fiber optic,Yes,69.2,1,69.2,69.2,Low Value,,0.0,Low Risk,Low Priority
5115-SQAAU,69,25.6,1673.4,Two year,No,No,25.6,69,1766.4,24.25217391304348,Medium Value,,0.0,Low Risk,Low Priority
9845-QOMAD,14,19.75,309.35,One year,No,No,19.75,14,276.5,22.09642857142857,Low Value,,0.0,Low Risk,Low Priority
7672-VFMXZ,57,55.7,3171.6,Month-to-month,DSL,No,55.7,57,3174.9,55.642105263157895,High Value,,0.0,Low Risk,High Value Customer
9739-JLPQJ,72,117.5,8670.1,Two year,Fiber optic,No,117.5,72,8460.0,120.41805555555555,Very High Value,,0.0,Low Risk,VIP Customer
9916-AYHTC,48,19.85,916.0,Two year,No,No,19.85,48,952.8,19.08333333333333,Low Value,,0.0,Low Risk,Low Priority
3855-ONCAR,4,78.9,299.75,Month-to-month,Fiber optic,No,78.9,4,315.6,74.9375,Low Value,,0.0,Low Risk,Low Priority
1488-SYSFC,31,20.65,702.05,Month-to-month,No,No,20.65,31,640.15,22.646774193548385,Low Value,,0.0,Low Risk,Low Priority
7931-PXHFC,38,62.3,2354.8,One year,DSL,Yes,62.3,38,2367.4,61.968421052631584,Medium Value,,0.0,Low Risk,Low Priority
3990-QYKBE,37,92.5,3473.4,Month-to-month,Fiber optic,Yes,92.5,37,3422.5,93.87567567567568,High Value,,0.0,Low Risk,High Value Customer
0970-QXPXW,1,19.65,19.65,Month-to-month,No,No,19.65,1,19.65,19.65,Low Value,,0.0,Low Risk,Low Priority
3259-KNMRR,57,79.75,4438.2,Two year,DSL,No,79.75,57,4545.75,77.86315789473684,High Value,,0.0,Low Risk,High Value Customer
6120-RJKLU,62,79.95,4819.75,Two year,DSL,No,79.95,62,4956.900000000001,77.73790322580645,High Value,,0.0,Low Risk,High Value Customer
9572-WUKSB,3,29.9,92.25,Month-to-month,DSL,No,29.9,3,89.69999999999999,30.75,Low Value,No,0.46,Medium Risk,Monitor
5893-KCLGT,72,19.75,1567.0,Two year,No,No,19.75,72,1422.0,21.76388888888889,Medium Value,,0.0,Low Risk,Low Priority
0076-LVEPS,29,45.0,1242.45,Month-to-month,DSL,No,45.0,29,1305.0,42.84310344827586,Medium Value,No,0.09,Low Risk,Low Priority
3640-JQGJG,13,44.8,559.2,Month-to-month,DSL,No,44.8,13,582.4,43.01538461538462,Low Value,,0.0,Low Risk,Low Priority
4919-MOAVT,3,69.65,220.1,Month-to-month,Fiber optic,Yes,69.65,3,208.95,73.36666666666666,Low Value,,0.0,Low Risk,Low Priority
1596-OQSPS,11,51.1,531.15,Month-to-month,DSL,No,51.1,11,562.1,48.28636363636363,Low Value,,0.0,Low Risk,Low Priority
9867-XOBQA,21,53.15,1183.2,Two year,DSL,No,53.15,21,1116.15,56.34285714285714,Medium Value,No,0.055,Low Risk,Low Priority
9546-KDTRB,19,24.7,465.85,Month-to-month,No,No,24.7,19,469.3,24.51842105263158,Low Value,,0.0,Low Risk,Low Priority
3090-HAWSU,61,111.6,6876.05,Two year,Fiber optic,Yes,111.6,61,6807.599999999999,112.722131147541,Very High Value,,0.0,Low Risk,VIP Customer
9820-RMCQV,11,48.55,501.0,Month-to-month,DSL,Yes,48.55,11,534.05,45.54545454545455,Low Value,No,0.195,Low Risk,Low Priority
3174-RKMOW,35,109.95,3782.4,Month-to-month,Fiber optic,No,109.95,35,3848.25,108.06857142857145,High Value,,0.0,Low Risk,High Value Customer
1760-CAZHT,25,20.8,460.2,Month-to-month,No,No,20.8,25,520.0,18.408,Low Value,,0.0,Low Risk,Low Priority
7839-QRKXN,1,20.2,20.2,Month-to-month,No,Yes,20.2,1,20.2,20.2,Low Value,,0.0,Low Risk,Low Priority
8441-SHIPE,67,25.6,1790.35,Two year,No,No,25.6,67,1715.2,26.72164179104477,Medium Value,,0.0,Low Risk,Low Priority
5204-QZXPU,19,39.65,733.35,Month-to-month,DSL,Yes,39.65,19,753.35,38.59736842105264,Low Value,,0.0,Low Risk,Low Priority
4597-ELFTS,56,24.9,1334.0,One year,No,Yes,24.9,56,1394.4,23.821428571428573,Medium Value,,0.0,Low Risk,Low Priority
1320-GVNHT,72,108.4,7767.25,Two year,Fiber optic,No,108.4,72,7804.8,107.87847222222224,Very High Value,,0.0,Low Risk,VIP Customer
1047-RNXZV,43,19.55,876.15,Two year,No,No,19.55,43,840.65,20.375581395348835,Low Value,No,0.0,Low Risk,Low Priority
3541-ZNUHK,55,85.1,4600.95,Month-to-month,Fiber optic,No,85.1,55,4680.5,83.65363636363637,High Value,,0.0,Low Risk,High Value Customer
8450-JOVAH,2,56.7,113.55,Month-to-month,DSL,Yes,56.7,2,113.4,56.775,Low Value,No,0.29,Low Risk,Low Priority
8725-JEDFD,27,69.05,1793.25,Month-to-month,Fiber optic,No,69.05,27,1864.35,66.41666666666667,Medium Value,,0.0,Low Risk,Low Priority
7562-UXTPG,13,70.15,886.7,Month-to-month,Fiber optic,No,70.15,13,911.95,68.20769230769231,Low Value,,0.0,Low Risk,Low Priority
8071-SBTRN,70,111.15,7737.55,Two year,Fiber optic,No,111.15,70,7780.5,110.53642857142856,Very High Value,,0.0,Low Risk,VIP Customer
1113-IUJYX,14,105.95,1348.9,One year,Fiber optic,Yes,105.95,14,1483.3,96.35,Medium Value,,0.0,Low Risk,Low Priority
6668-CNMFP,19,89.35,1686.85,One year,Fiber optic,No,89.35,19,1697.65,88.78157894736842,Medium Value,,0.0,Low Risk,Low Priority
5626-MGTUK,20,89.1,1879.25,Month-to-month,Fiber optic,No,89.1,20,1782.0,93.9625,Medium Value,,0.0,Low Risk,Low Priority
5681-LLOEI,43,91.25,4013.8,One year,Fiber optic,No,91.25,43,3923.75,93.34418604651164,High Value,,0.0,Low Risk,High Value Customer
8212-DJRCH,5,90.35,434.5,Month-to-month,Fiber optic,No,90.35,5,451.75,86.9,Low Value,Yes,0.52,Medium Risk,Monitor
4323-OHFOW,70,105.55,7195.35,One year,Fiber optic,No,105.55,70,7388.5,102.79071428571427,Very High Value,,0.0,Low Risk,VIP Customer
4933-BSAIP,40,19.1,780.1,Two year,No,No,19.1,40,764.0,19.5025,Low Value,,0.0,Low Risk,Low Priority
2030-BTZRO,6,20.4,107.6,Two year,No,No,20.4,6,122.4,17.933333333333334,Low Value,,0.0,Low Risk,Low Priority
1116-DXXDF,39,100.45,3801.7,Two year,Fiber optic,No,100.45,39,3917.55,97.47948717948718,High Value,,0.0,Low Risk,High Value Customer
9274-CNFMO,4,74.95,308.7,Month-to-month,Fiber optic,Yes,74.95,4,299.8,77.175,Low Value,,0.0,Low Risk,Low Priority
7758-XKCBS,15,29.7,438.25,Month-to-month,DSL,Yes,29.7,15,445.5,29.216666666666665,Low Value,,0.0,Low Risk,Low Priority
8992-JQYUN,1,50.35,50.35,Month-to-month,DSL,Yes,50.35,1,50.35,50.35,Low Value,,0.0,Low Risk,Low Priority
6563-VNPMN,45,85.7,3778.1,Month-to-month,Fiber optic,No,85.7,45,3856.5,83.95777777777778,High Value,,0.0,Low Risk,High Value Customer
0617-AQNWT,64,47.85,3147.5,Two year,DSL,Yes,47.85,64,3062.4,49.1796875,High Value,,0.0,Low Risk,High Value Customer
2267-WTPYD,57,94.0,5438.95,Month-to-month,Fiber optic,No,94.0,57,5358.0,95.42017543859647,High Value,,0.0,Low Risk,High Value Customer
0270-THENM,72,69.85,5102.35,Two year,DSL,No,69.85,72,5029.2,70.86597222222223,High Value,,0.0,Low Risk,High Value Customer
2446-PLQVO,1,70.3,70.3,Month-to-month,Fiber optic,Yes,70.3,1,70.3,70.3,Low Value,,0.0,Low Risk,Low Priority
4707-MAXGU,72,25.85,1872.2,Two year,No,No,25.85,72,1861.2,26.00277777777778,Medium Value,,0.0,Low Risk,Low Priority
2710-WYVXG,3,71.1,213.35,Two year,DSL,No,71.1,3,213.3,71.11666666666666,Low Value,,0.0,Low Risk,Low Priority
3005-NFMTA,55,98.8,5617.75,Month-to-month,Fiber optic,Yes,98.8,55,5434.0,102.14090909090908,High Value,,0.0,Low Risk,High Value Customer
6300-BWMJX,59,93.35,5386.5,Month-to-month,Fiber optic,No,93.35,59,5507.65,91.29661016949152,High Value,,0.0,Low Risk,High Value Customer
8784-CGILN,18,99.85,1776.95,Month-to-month,Fiber optic,Yes,99.85,18,1797.3,98.71944444444443,Medium Value,,0.0,Low Risk,Low Priority
5389-FFVKB,32,80.3,2483.05,Month-to-month,Fiber optic,Yes,80.3,32,2569.6,77.5953125,Medium Value,,0.0,Low Risk,Low Priority
7009-LGECI,4,50.55,235.65,Month-to-month,DSL,No,50.55,4,202.2,58.9125,Low Value,,0.0,Low Risk,Low Priority
8444-WRIDW,66,80.45,5224.35,Month-to-month,Fiber optic,Yes,80.45,66,5309.7,79.15681818181818,High Value,,0.0,Low Risk,High Value Customer
5022-KVDQT,27,81.3,2272.8,Month-to-month,Fiber optic,No,81.3,27,2195.1,84.17777777777779,Medium Value,,0.0,Low Risk,Low Priority
7976-CICYS,4,20.7,83.75,Month-to-month,No,No,20.7,4,82.8,20.9375,Low Value,,0.0,Low Risk,Low Priority
1036-GUDCL,60,79.05,4663.4,Month-to-month,DSL,No,79.05,60,4743.0,77.72333333333333,High Value,No,0.06,Low Risk,High Value Customer
2005-DWQZJ,8,19.05,201.7,Two year,No,No,19.05,8,152.4,25.2125,Low Value,,0.0,Low Risk,Low Priority
8148-WOCMK,8,19.6,125.0,Two year,No,No,19.6,8,156.8,15.625,Low Value,,0.0,Low Risk,Low Priority
7815-PDTHL,35,20.2,684.4,Two year,No,No,20.2,35,707.0,19.554285714285715,Low Value,,0.0,Low Risk,Low Priority
9451-LPGOO,7,86.8,620.35,Month-to-month,Fiber optic,Yes,86.8,7,607.6,88.62142857142858,Low Value,,0.0,Low Risk,Low Priority
9173-IVZVP,53,20.9,1146.05,Two year,No,No,20.9,53,1107.6999999999998,21.623584905660376,Medium Value,,0.0,Low Risk,Low Priority
9129-UXERG,18,103.6,1806.35,Month-to-month,Fiber optic,No,103.6,18,1864.8,100.35277777777776,Medium Value,,0.0,Low Risk,Low Priority
3635-JBPSG,15,38.8,603.0,Two year,DSL,No,38.8,15,582.0,40.2,Low Value,,0.0,Low Risk,Low Priority
